area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
関東,複合施設,南町田グランベリーパーク,駅直結の新しい”まち”が誕生,https://www.walkerplus.com/spot/ar0313s370432/    ,買う,    東京都町田市鶴間3-4-1ほか[地図],    【電車】東急田園都市線南町田グランベリーパーク駅直結 【車】東名高速道路横浜町田ICから国道16号線経由で約5分,    グランベリーパーク　物販店10:00～20:00　飲食店11:00～22:00(一部店舗除く),    なし    グランベリーパーク・スヌーピーミュージアムは 1月1日、ほか年2回休業日あり,入場無料。, 042-788-0109 グランベリーパーク マネージメントオフィス(商業施設に関する問い合わせ),
東京都,複合施設,南町田グランベリーパーク,駅直結の新しい”まち”が誕生,https://www.walkerplus.com/spot/ar0313s370432/    ,買う,    東京都町田市鶴間3-4-1ほか[地図],    【電車】東急田園都市線南町田グランベリーパーク駅直結 【車】東名高速道路横浜町田ICから国道16号線経由で約5分,    グランベリーパーク　物販店10:00～20:00　飲食店11:00～22:00(一部店舗除く),    なし    グランベリーパーク・スヌーピーミュージアムは 1月1日、ほか年2回休業日あり,入場無料。, 042-788-0109 グランベリーパーク マネージメントオフィス(商業施設に関する問い合わせ),
南町田グランベリーパーク駅(東京都),複合施設,南町田グランベリーパーク,駅直結の新しい”まち”が誕生,https://www.walkerplus.com/spot/ar0313s370432/    ,買う,    東京都町田市鶴間3-4-1ほか[地図],    【電車】東急田園都市線南町田グランベリーパーク駅直結 【車】東名高速道路横浜町田ICから国道16号線経由で約5分,    グランベリーパーク　物販店10:00～20:00　飲食店11:00～22:00(一部店舗除く),    なし    グランベリーパーク・スヌーピーミュージアムは 1月1日、ほか年2回休業日あり,入場無料。, 042-788-0109 グランベリーパーク マネージメントオフィス(商業施設に関する問い合わせ),
関東,複合施設,MIYASHITA PARK(ミヤシタ パーク),公園と街を遊びつくす個性豊かな約90店舗が出店,https://www.walkerplus.com/spot/ar0313s382245/    ,買う,    東京都渋谷区神宮前 6-20-10 他[地図],    【電車】JR・東京メトロ・京王渋谷駅より徒歩3 分,    施設により異なる,    施設により異なる,入場無料。,,
東京都,複合施設,MIYASHITA PARK(ミヤシタ パーク),公園と街を遊びつくす個性豊かな約90店舗が出店,https://www.walkerplus.com/spot/ar0313s382245/    ,買う,    東京都渋谷区神宮前 6-20-10 他[地図],    【電車】JR・東京メトロ・京王渋谷駅より徒歩3 分,    施設により異なる,    施設により異なる,入場無料。,,
渋谷駅(東京都),複合施設,MIYASHITA PARK(ミヤシタ パーク),公園と街を遊びつくす個性豊かな約90店舗が出店,https://www.walkerplus.com/spot/ar0313s382245/    ,買う,    東京都渋谷区神宮前 6-20-10 他[地図],    【電車】JR・東京メトロ・京王渋谷駅より徒歩3 分,    施設により異なる,    施設により異なる,入場無料。,,
明治神宮前（原宿）駅(東京都),複合施設,MIYASHITA PARK(ミヤシタ パーク),公園と街を遊びつくす個性豊かな約90店舗が出店,https://www.walkerplus.com/spot/ar0313s382245/    ,買う,    東京都渋谷区神宮前 6-20-10 他[地図],    【電車】JR・東京メトロ・京王渋谷駅より徒歩3 分,    施設により異なる,    施設により異なる,入場無料。,,
原宿駅(東京都),複合施設,MIYASHITA PARK(ミヤシタ パーク),公園と街を遊びつくす個性豊かな約90店舗が出店,https://www.walkerplus.com/spot/ar0313s382245/    ,買う,    東京都渋谷区神宮前 6-20-10 他[地図],    【電車】JR・東京メトロ・京王渋谷駅より徒歩3 分,    施設により異なる,    施設により異なる,入場無料。,,
神泉駅(東京都),複合施設,MIYASHITA PARK(ミヤシタ パーク),公園と街を遊びつくす個性豊かな約90店舗が出店,https://www.walkerplus.com/spot/ar0313s382245/    ,買う,    東京都渋谷区神宮前 6-20-10 他[地図],    【電車】JR・東京メトロ・京王渋谷駅より徒歩3 分,    施設により異なる,    施設により異なる,入場無料。,,
関東,複合施設,東京スカイツリータウン(R),地上600mのタワーを中心に広がる多様な文化の街,https://www.walkerplus.com/spot/ar0313s80116/    ,買う,    東京都墨田区押上1-1-2[地図],    【電車】東武スカイツリーラインとうきょうスカイツリー駅すぐ。東武スカイツリーライン・東京メトロ半蔵門線・都営地下鉄浅草線・京成押上線押上(スカイツリー前)駅すぐ,    店舗によって異なる    展望台は8:00～22:00、最終入場は東京スカイツリー天望デッキ21:00、天望回廊21:20,,入場無料。 東京スカイツリー展望台、すみだ水族館、コニカミノルタプラネタリウム “天空” in 東京スカイツリータウン(R)、郵政博物館など有料施設あり, 0570-55-0102 東京ソラマチコールセンター(10:00～21:00),
東京都,複合施設,東京スカイツリータウン(R),地上600mのタワーを中心に広がる多様な文化の街,https://www.walkerplus.com/spot/ar0313s80116/    ,買う,    東京都墨田区押上1-1-2[地図],    【電車】東武スカイツリーラインとうきょうスカイツリー駅すぐ。東武スカイツリーライン・東京メトロ半蔵門線・都営地下鉄浅草線・京成押上線押上(スカイツリー前)駅すぐ,    店舗によって異なる    展望台は8:00～22:00、最終入場は東京スカイツリー天望デッキ21:00、天望回廊21:20,,入場無料。 東京スカイツリー展望台、すみだ水族館、コニカミノルタプラネタリウム “天空” in 東京スカイツリータウン(R)、郵政博物館など有料施設あり, 0570-55-0102 東京ソラマチコールセンター(10:00～21:00),
とうきょうスカイツリー駅(東京都),複合施設,東京スカイツリータウン(R),地上600mのタワーを中心に広がる多様な文化の街,https://www.walkerplus.com/spot/ar0313s80116/    ,買う,    東京都墨田区押上1-1-2[地図],    【電車】東武スカイツリーラインとうきょうスカイツリー駅すぐ。東武スカイツリーライン・東京メトロ半蔵門線・都営地下鉄浅草線・京成押上線押上(スカイツリー前)駅すぐ,    店舗によって異なる    展望台は8:00～22:00、最終入場は東京スカイツリー天望デッキ21:00、天望回廊21:20,,入場無料。 東京スカイツリー展望台、すみだ水族館、コニカミノルタプラネタリウム “天空” in 東京スカイツリータウン(R)、郵政博物館など有料施設あり, 0570-55-0102 東京ソラマチコールセンター(10:00～21:00),
押上（スカイツリー前）駅(東京都),複合施設,東京スカイツリータウン(R),地上600mのタワーを中心に広がる多様な文化の街,https://www.walkerplus.com/spot/ar0313s80116/    ,買う,    東京都墨田区押上1-1-2[地図],    【電車】東武スカイツリーラインとうきょうスカイツリー駅すぐ。東武スカイツリーライン・東京メトロ半蔵門線・都営地下鉄浅草線・京成押上線押上(スカイツリー前)駅すぐ,    店舗によって異なる    展望台は8:00～22:00、最終入場は東京スカイツリー天望デッキ21:00、天望回廊21:20,,入場無料。 東京スカイツリー展望台、すみだ水族館、コニカミノルタプラネタリウム “天空” in 東京スカイツリータウン(R)、郵政博物館など有料施設あり, 0570-55-0102 東京ソラマチコールセンター(10:00～21:00),
本所吾妻橋駅(東京都),複合施設,東京スカイツリータウン(R),地上600mのタワーを中心に広がる多様な文化の街,https://www.walkerplus.com/spot/ar0313s80116/    ,買う,    東京都墨田区押上1-1-2[地図],    【電車】東武スカイツリーラインとうきょうスカイツリー駅すぐ。東武スカイツリーライン・東京メトロ半蔵門線・都営地下鉄浅草線・京成押上線押上(スカイツリー前)駅すぐ,    店舗によって異なる    展望台は8:00～22:00、最終入場は東京スカイツリー天望デッキ21:00、天望回廊21:20,,入場無料。 東京スカイツリー展望台、すみだ水族館、コニカミノルタプラネタリウム “天空” in 東京スカイツリータウン(R)、郵政博物館など有料施設あり, 0570-55-0102 東京ソラマチコールセンター(10:00～21:00),
関東,複合施設,BONUS TRACK,みんなで使い、みんなで育てていく新たなスタイルの商店街,https://www.walkerplus.com/spot/ar0313s381692/    ,買う,    東京都世田谷区代田2-36-12〜15[地図],    【電車】小田急線下北沢駅から徒歩5分。小田急線世田谷代田駅から徒歩6分 【車】池尻ICから約10分,    各店のに準ずる,    各店のに準ずる,入場無料。 ※クレジットカードはテナントにより異なる,,
東京都,複合施設,BONUS TRACK,みんなで使い、みんなで育てていく新たなスタイルの商店街,https://www.walkerplus.com/spot/ar0313s381692/    ,買う,    東京都世田谷区代田2-36-12〜15[地図],    【電車】小田急線下北沢駅から徒歩5分。小田急線世田谷代田駅から徒歩6分 【車】池尻ICから約10分,    各店のに準ずる,    各店のに準ずる,入場無料。 ※クレジットカードはテナントにより異なる,,
世田谷代田駅(東京都),複合施設,BONUS TRACK,みんなで使い、みんなで育てていく新たなスタイルの商店街,https://www.walkerplus.com/spot/ar0313s381692/    ,買う,    東京都世田谷区代田2-36-12〜15[地図],    【電車】小田急線下北沢駅から徒歩5分。小田急線世田谷代田駅から徒歩6分 【車】池尻ICから約10分,    各店のに準ずる,    各店のに準ずる,入場無料。 ※クレジットカードはテナントにより異なる,,
下北沢駅(東京都),複合施設,BONUS TRACK,みんなで使い、みんなで育てていく新たなスタイルの商店街,https://www.walkerplus.com/spot/ar0313s381692/    ,買う,    東京都世田谷区代田2-36-12〜15[地図],    【電車】小田急線下北沢駅から徒歩5分。小田急線世田谷代田駅から徒歩6分 【車】池尻ICから約10分,    各店のに準ずる,    各店のに準ずる,入場無料。 ※クレジットカードはテナントにより異なる,,
新代田駅(東京都),複合施設,BONUS TRACK,みんなで使い、みんなで育てていく新たなスタイルの商店街,https://www.walkerplus.com/spot/ar0313s381692/    ,買う,    東京都世田谷区代田2-36-12〜15[地図],    【電車】小田急線下北沢駅から徒歩5分。小田急線世田谷代田駅から徒歩6分 【車】池尻ICから約10分,    各店のに準ずる,    各店のに準ずる,入場無料。 ※クレジットカードはテナントにより異なる,,
東松原駅(東京都),複合施設,BONUS TRACK,みんなで使い、みんなで育てていく新たなスタイルの商店街,https://www.walkerplus.com/spot/ar0313s381692/    ,買う,    東京都世田谷区代田2-36-12〜15[地図],    【電車】小田急線下北沢駅から徒歩5分。小田急線世田谷代田駅から徒歩6分 【車】池尻ICから約10分,    各店のに準ずる,    各店のに準ずる,入場無料。 ※クレジットカードはテナントにより異なる,,
関東,複合施設,WITH HARAJUKU,原宿駅前と竹下通りを含めた街全体の賑わいとくつろぎの時間を楽しめる複合施設,https://www.walkerplus.com/spot/ar0313s382749/    ,買う,    東京都渋谷区神宮前1-14-30[地図],    【電車】JR原宿駅から徒歩1分または東京メトロ明治神宮前<原宿>駅から徒歩1分,    各店舗により異なる,    各店舗により異なる,入場無料。,,
東京都,複合施設,WITH HARAJUKU,原宿駅前と竹下通りを含めた街全体の賑わいとくつろぎの時間を楽しめる複合施設,https://www.walkerplus.com/spot/ar0313s382749/    ,買う,    東京都渋谷区神宮前1-14-30[地図],    【電車】JR原宿駅から徒歩1分または東京メトロ明治神宮前<原宿>駅から徒歩1分,    各店舗により異なる,    各店舗により異なる,入場無料。,,
原宿駅(東京都),複合施設,WITH HARAJUKU,原宿駅前と竹下通りを含めた街全体の賑わいとくつろぎの時間を楽しめる複合施設,https://www.walkerplus.com/spot/ar0313s382749/    ,買う,    東京都渋谷区神宮前1-14-30[地図],    【電車】JR原宿駅から徒歩1分または東京メトロ明治神宮前<原宿>駅から徒歩1分,    各店舗により異なる,    各店舗により異なる,入場無料。,,
明治神宮前（原宿）駅(東京都),複合施設,WITH HARAJUKU,原宿駅前と竹下通りを含めた街全体の賑わいとくつろぎの時間を楽しめる複合施設,https://www.walkerplus.com/spot/ar0313s382749/    ,買う,    東京都渋谷区神宮前1-14-30[地図],    【電車】JR原宿駅から徒歩1分または東京メトロ明治神宮前<原宿>駅から徒歩1分,    各店舗により異なる,    各店舗により異なる,入場無料。,,
北参道駅(東京都),複合施設,WITH HARAJUKU,原宿駅前と竹下通りを含めた街全体の賑わいとくつろぎの時間を楽しめる複合施設,https://www.walkerplus.com/spot/ar0313s382749/    ,買う,    東京都渋谷区神宮前1-14-30[地図],    【電車】JR原宿駅から徒歩1分または東京メトロ明治神宮前<原宿>駅から徒歩1分,    各店舗により異なる,    各店舗により異なる,入場無料。,,
九州,複合施設,island eye(アイランドアイ),アイランドシティに誕生した商業・宿泊複合施設,https://www.walkerplus.com/spot/ar1040s381916/    ,買う,    福岡県福岡市東区香椎照葉6-6-6[地図],    【電車】JR千早駅から西鉄バス[1][快1]で福岡市総合体育館バス停下車、徒歩1分 【車】福岡都市高速香椎浜出口から約5分,    10:00～20:00 、飲食11:00～22:00    店舗により異なる ※一部変更中。詳細は公式サイト等をご確認ください。,    なし    ※一部店舗は異なります。公式サイト等をご確認ください。,入場無料。 歌劇ザ・レビューシアターの入場は一般4500円、高校生以下4000円, 092-405-0025 アイランドアイ管理事務所,
福岡県,複合施設,island eye(アイランドアイ),アイランドシティに誕生した商業・宿泊複合施設,https://www.walkerplus.com/spot/ar1040s381916/    ,買う,    福岡県福岡市東区香椎照葉6-6-6[地図],    【電車】JR千早駅から西鉄バス[1][快1]で福岡市総合体育館バス停下車、徒歩1分 【車】福岡都市高速香椎浜出口から約5分,    10:00～20:00 、飲食11:00～22:00    店舗により異なる ※一部変更中。詳細は公式サイト等をご確認ください。,    なし    ※一部店舗は異なります。公式サイト等をご確認ください。,入場無料。 歌劇ザ・レビューシアターの入場は一般4500円、高校生以下4000円, 092-405-0025 アイランドアイ管理事務所,
東海,複合施設,KADODE OOIGAWA(カドデオオイガワ),混雑する時間の目安,https://www.walkerplus.com/spot/ar0622s403887/    ,買う,    静岡県島田市竹下62番地[地図],    【電車】JR金谷駅からコミュニティバスでKADODE OOIGAWA停留所直結または大井川鐵道門出駅直結 【車】新東名高速道路島田金谷ICから約1分または東名高速道路相良牧之原ICから約25分または国道1号線大代ICから約5分,    9:00～19:00    コロナ感染拡大防止のため当面の間9:00～18:00(エリアごとに異なる),    1月1～2日    その他、臨時休館あり,入場無料。 キッズパークちゃめっけ 大人(保護者)100円、子供(小学生以下)500円、こども回数券(6回分)2500円, 0547-39-4073,
静岡県,複合施設,KADODE OOIGAWA(カドデオオイガワ),混雑する時間の目安,https://www.walkerplus.com/spot/ar0622s403887/    ,買う,    静岡県島田市竹下62番地[地図],    【電車】JR金谷駅からコミュニティバスでKADODE OOIGAWA停留所直結または大井川鐵道門出駅直結 【車】新東名高速道路島田金谷ICから約1分または東名高速道路相良牧之原ICから約25分または国道1号線大代ICから約5分,    9:00～19:00    コロナ感染拡大防止のため当面の間9:00～18:00(エリアごとに異なる),    1月1～2日    その他、臨時休館あり,入場無料。 キッズパークちゃめっけ 大人(保護者)100円、子供(小学生以下)500円、こども回数券(6回分)2500円, 0547-39-4073,
門出駅(静岡県),複合施設,KADODE OOIGAWA(カドデオオイガワ),混雑する時間の目安,https://www.walkerplus.com/spot/ar0622s403887/    ,買う,    静岡県島田市竹下62番地[地図],    【電車】JR金谷駅からコミュニティバスでKADODE OOIGAWA停留所直結または大井川鐵道門出駅直結 【車】新東名高速道路島田金谷ICから約1分または東名高速道路相良牧之原ICから約25分または国道1号線大代ICから約5分,    9:00～19:00    コロナ感染拡大防止のため当面の間9:00～18:00(エリアごとに異なる),    1月1～2日    その他、臨時休館あり,入場無料。 キッズパークちゃめっけ 大人(保護者)100円、子供(小学生以下)500円、こども回数券(6回分)2500円, 0547-39-4073,
合格駅(静岡県),複合施設,KADODE OOIGAWA(カドデオオイガワ),混雑する時間の目安,https://www.walkerplus.com/spot/ar0622s403887/    ,買う,    静岡県島田市竹下62番地[地図],    【電車】JR金谷駅からコミュニティバスでKADODE OOIGAWA停留所直結または大井川鐵道門出駅直結 【車】新東名高速道路島田金谷ICから約1分または東名高速道路相良牧之原ICから約25分または国道1号線大代ICから約5分,    9:00～19:00    コロナ感染拡大防止のため当面の間9:00～18:00(エリアごとに異なる),    1月1～2日    その他、臨時休館あり,入場無料。 キッズパークちゃめっけ 大人(保護者)100円、子供(小学生以下)500円、こども回数券(6回分)2500円, 0547-39-4073,
関東,複合施設,横浜ハンマーヘッド,新業態＆初出店のショップ＆レストランが大集結,https://www.walkerplus.com/spot/ar0314s369294/    ,買う,    神奈川県横浜市中区新港2-14-1[地図],    【電車】みなとみらい線馬車道駅から徒歩10分、みなとみらい駅から徒歩12分 【車】首都高速みなとみらいランプ出口より約6分,    10:00～20:00    一部店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,    未定,入場無料。, 045-211-8080 インフォメーションカウンター　10:00～21:00,
神奈川県,複合施設,横浜ハンマーヘッド,新業態＆初出店のショップ＆レストランが大集結,https://www.walkerplus.com/spot/ar0314s369294/    ,買う,    神奈川県横浜市中区新港2-14-1[地図],    【電車】みなとみらい線馬車道駅から徒歩10分、みなとみらい駅から徒歩12分 【車】首都高速みなとみらいランプ出口より約6分,    10:00～20:00    一部店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,    未定,入場無料。, 045-211-8080 インフォメーションカウンター　10:00～21:00,
みなとみらい駅(神奈川県),複合施設,横浜ハンマーヘッド,新業態＆初出店のショップ＆レストランが大集結,https://www.walkerplus.com/spot/ar0314s369294/    ,買う,    神奈川県横浜市中区新港2-14-1[地図],    【電車】みなとみらい線馬車道駅から徒歩10分、みなとみらい駅から徒歩12分 【車】首都高速みなとみらいランプ出口より約6分,    10:00～20:00    一部店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,    未定,入場無料。, 045-211-8080 インフォメーションカウンター　10:00～21:00,
馬車道駅(神奈川県),複合施設,横浜ハンマーヘッド,新業態＆初出店のショップ＆レストランが大集結,https://www.walkerplus.com/spot/ar0314s369294/    ,買う,    神奈川県横浜市中区新港2-14-1[地図],    【電車】みなとみらい線馬車道駅から徒歩10分、みなとみらい駅から徒歩12分 【車】首都高速みなとみらいランプ出口より約6分,    10:00～20:00    一部店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,    未定,入場無料。, 045-211-8080 インフォメーションカウンター　10:00～21:00,
甲信越,複合施設,シティホールプラザ アオーレ長岡,混雑する時間の目安,https://www.walkerplus.com/spot/ar0415s307821/    ,買う,    新潟県長岡市大手通1-4-10[地図],    【電車】JR長岡駅から徒歩3分 【車】関越自動車道長岡ICから約20分,    総合窓口 平日8:30～17:15、土・日・祝日9:00～17:00    ※変更中。詳細は公式サイト等をご確認ください,    年末年始(12月29日～1月3日) ※総合窓口に限り12月29日、30日、1月3日営業,入場無料。 イベントにより異なる, 0258-39-2500 ながおか未来創造ネットワーク(8:00～21:00),
新潟県,複合施設,シティホールプラザ アオーレ長岡,混雑する時間の目安,https://www.walkerplus.com/spot/ar0415s307821/    ,買う,    新潟県長岡市大手通1-4-10[地図],    【電車】JR長岡駅から徒歩3分 【車】関越自動車道長岡ICから約20分,    総合窓口 平日8:30～17:15、土・日・祝日9:00～17:00    ※変更中。詳細は公式サイト等をご確認ください,    年末年始(12月29日～1月3日) ※総合窓口に限り12月29日、30日、1月3日営業,入場無料。 イベントにより異なる, 0258-39-2500 ながおか未来創造ネットワーク(8:00～21:00),
長岡駅(新潟県),複合施設,シティホールプラザ アオーレ長岡,混雑する時間の目安,https://www.walkerplus.com/spot/ar0415s307821/    ,買う,    新潟県長岡市大手通1-4-10[地図],    【電車】JR長岡駅から徒歩3分 【車】関越自動車道長岡ICから約20分,    総合窓口 平日8:30～17:15、土・日・祝日9:00～17:00    ※変更中。詳細は公式サイト等をご確認ください,    年末年始(12月29日～1月3日) ※総合窓口に限り12月29日、30日、1月3日営業,入場無料。 イベントにより異なる, 0258-39-2500 ながおか未来創造ネットワーク(8:00～21:00),
東海,複合施設,Hisaya-odori Park(ヒサヤオオドオリパーク),公園と店舗が一体となった日本最大級の事業,https://www.walkerplus.com/spot/ar0623s384486/    ,買う,    愛知県名古屋市中区丸の内3丁目、錦3丁目 他[地図],    【電車】名古屋市営地下鉄東山線・名城線栄駅隣接、名古屋市営地下鉄名城線・桜通線久屋大通駅隣接,,,入場無料。, 052-265-5575 受付時間10:00～17:30,
愛知県,複合施設,Hisaya-odori Park(ヒサヤオオドオリパーク),公園と店舗が一体となった日本最大級の事業,https://www.walkerplus.com/spot/ar0623s384486/    ,買う,    愛知県名古屋市中区丸の内3丁目、錦3丁目 他[地図],    【電車】名古屋市営地下鉄東山線・名城線栄駅隣接、名古屋市営地下鉄名城線・桜通線久屋大通駅隣接,,,入場無料。, 052-265-5575 受付時間10:00～17:30,
久屋大通駅(愛知県),複合施設,Hisaya-odori Park(ヒサヤオオドオリパーク),公園と店舗が一体となった日本最大級の事業,https://www.walkerplus.com/spot/ar0623s384486/    ,買う,    愛知県名古屋市中区丸の内3丁目、錦3丁目 他[地図],    【電車】名古屋市営地下鉄東山線・名城線栄駅隣接、名古屋市営地下鉄名城線・桜通線久屋大通駅隣接,,,入場無料。, 052-265-5575 受付時間10:00～17:30,
市役所駅(愛知県),複合施設,Hisaya-odori Park(ヒサヤオオドオリパーク),公園と店舗が一体となった日本最大級の事業,https://www.walkerplus.com/spot/ar0623s384486/    ,買う,    愛知県名古屋市中区丸の内3丁目、錦3丁目 他[地図],    【電車】名古屋市営地下鉄東山線・名城線栄駅隣接、名古屋市営地下鉄名城線・桜通線久屋大通駅隣接,,,入場無料。, 052-265-5575 受付時間10:00～17:30,
栄町駅(愛知県),複合施設,Hisaya-odori Park(ヒサヤオオドオリパーク),公園と店舗が一体となった日本最大級の事業,https://www.walkerplus.com/spot/ar0623s384486/    ,買う,    愛知県名古屋市中区丸の内3丁目、錦3丁目 他[地図],    【電車】名古屋市営地下鉄東山線・名城線栄駅隣接、名古屋市営地下鉄名城線・桜通線久屋大通駅隣接,,,入場無料。, 052-265-5575 受付時間10:00～17:30,
栄駅(愛知県),複合施設,Hisaya-odori Park(ヒサヤオオドオリパーク),公園と店舗が一体となった日本最大級の事業,https://www.walkerplus.com/spot/ar0623s384486/    ,買う,    愛知県名古屋市中区丸の内3丁目、錦3丁目 他[地図],    【電車】名古屋市営地下鉄東山線・名城線栄駅隣接、名古屋市営地下鉄名城線・桜通線久屋大通駅隣接,,,入場無料。, 052-265-5575 受付時間10:00～17:30,
四国,複合施設,高知 蔦屋書店,大人も子どもも家族みんなで楽しめる大型複合書店,https://www.walkerplus.com/spot/ar0939s382695/    ,買う,    高知県高知市南御座6-10[地図],    【電車】JR高知駅からバス(とさでん交通バス)で南御座停留所下車、徒歩5分 【車】高知ICから約10分。JR高知駅から約10分。高知龍馬空港から約30分,    1F/2F 8:00～23:00、3F 10:00～19:00    コロナウィルス感染拡大防止のため現在は短縮営業中 1F/2F 8:00～20:00、3F 10:00～18:00,    不定休,3F Kids Park CHU CHUは入場有料, 088-882-5544 1F/2F,
高知県,複合施設,高知 蔦屋書店,大人も子どもも家族みんなで楽しめる大型複合書店,https://www.walkerplus.com/spot/ar0939s382695/    ,買う,    高知県高知市南御座6-10[地図],    【電車】JR高知駅からバス(とさでん交通バス)で南御座停留所下車、徒歩5分 【車】高知ICから約10分。JR高知駅から約10分。高知龍馬空港から約30分,    1F/2F 8:00～23:00、3F 10:00～19:00    コロナウィルス感染拡大防止のため現在は短縮営業中 1F/2F 8:00～20:00、3F 10:00～18:00,    不定休,3F Kids Park CHU CHUは入場有料, 088-882-5544 1F/2F,
知寄町停留所(高知県),複合施設,高知 蔦屋書店,大人も子どもも家族みんなで楽しめる大型複合書店,https://www.walkerplus.com/spot/ar0939s382695/    ,買う,    高知県高知市南御座6-10[地図],    【電車】JR高知駅からバス(とさでん交通バス)で南御座停留所下車、徒歩5分 【車】高知ICから約10分。JR高知駅から約10分。高知龍馬空港から約30分,    1F/2F 8:00～23:00、3F 10:00～19:00    コロナウィルス感染拡大防止のため現在は短縮営業中 1F/2F 8:00～20:00、3F 10:00～18:00,    不定休,3F Kids Park CHU CHUは入場有料, 088-882-5544 1F/2F,
知寄町二丁目停留所(高知県),複合施設,高知 蔦屋書店,大人も子どもも家族みんなで楽しめる大型複合書店,https://www.walkerplus.com/spot/ar0939s382695/    ,買う,    高知県高知市南御座6-10[地図],    【電車】JR高知駅からバス(とさでん交通バス)で南御座停留所下車、徒歩5分 【車】高知ICから約10分。JR高知駅から約10分。高知龍馬空港から約30分,    1F/2F 8:00～23:00、3F 10:00～19:00    コロナウィルス感染拡大防止のため現在は短縮営業中 1F/2F 8:00～20:00、3F 10:00～18:00,    不定休,3F Kids Park CHU CHUは入場有料, 088-882-5544 1F/2F,
甲信越,複合施設,奈良井宿,いまなお中山道に江戸の風情を残す全長約1kmの宿場町,https://www.walkerplus.com/spot/ar0420s195192/    ,買う,    長野県塩尻市奈良井[地図],    【電車】JR中央西線奈良井駅下車すぐ 【車】長野自動車道塩尻ICから国道19号線経由約40分。中央自動車道伊那ICから国道361線号経由約40分,,    各店舗による,, 0264-34-3160 塩尻市観光協会 奈良井宿案内所,
長野県,複合施設,奈良井宿,いまなお中山道に江戸の風情を残す全長約1kmの宿場町,https://www.walkerplus.com/spot/ar0420s195192/    ,買う,    長野県塩尻市奈良井[地図],    【電車】JR中央西線奈良井駅下車すぐ 【車】長野自動車道塩尻ICから国道19号線経由約40分。中央自動車道伊那ICから国道361線号経由約40分,,    各店舗による,, 0264-34-3160 塩尻市観光協会 奈良井宿案内所,
奈良井駅(長野県),複合施設,奈良井宿,いまなお中山道に江戸の風情を残す全長約1kmの宿場町,https://www.walkerplus.com/spot/ar0420s195192/    ,買う,    長野県塩尻市奈良井[地図],    【電車】JR中央西線奈良井駅下車すぐ 【車】長野自動車道塩尻ICから国道19号線経由約40分。中央自動車道伊那ICから国道361線号経由約40分,,    各店舗による,, 0264-34-3160 塩尻市観光協会 奈良井宿案内所,
甲信越,観光アンテナショップ,軽井沢ガーデンファームいちご園,軽井沢駅から15分。味自慢のプレミアムいちご狩り,https://www.walkerplus.com/spot/ar0420s148450/    ,買う,    長野県北佐久郡軽井沢町発地2062-1[地図],    【電車】JR・しなの鉄道軽井沢駅からタクシーで約15分。無料送迎あり(要予約) 【車】上信越自動車道碓井軽井沢ICから約20分,    10:00～15:00(冬春)、9:00～14:00(夏秋),    火曜日,有料。 【いちご狩り】冬春料金:大人(中学生以上)2300円、小学生1200円、4歳以上800円、シニア(70歳以上)1200円、3歳以下無料。2品種以上の食べ放題は+500円。夏秋料金:大人(中学生以上)2800円、小学生1700円、4歳以上1300円、シニア(70歳以上)1700円、3歳以下無料。ほか収穫体験コース(摘んだ分だけの量り売り)あり。※クレジットカードはお土産品の購入に使用可。, 0267-48-3620 電話受付時間 9:00〜17:00,【電車】JR・しなの鉄道軽井沢駅からタクシーで約15分。無料送迎あり(要予約) 【車】上信越自動車道碓井軽井沢ICから約20分
長野県,観光アンテナショップ,軽井沢ガーデンファームいちご園,軽井沢駅から15分。味自慢のプレミアムいちご狩り,https://www.walkerplus.com/spot/ar0420s148450/    ,買う,    長野県北佐久郡軽井沢町発地2062-1[地図],    【電車】JR・しなの鉄道軽井沢駅からタクシーで約15分。無料送迎あり(要予約) 【車】上信越自動車道碓井軽井沢ICから約20分,    10:00～15:00(冬春)、9:00～14:00(夏秋),    火曜日,有料。 【いちご狩り】冬春料金:大人(中学生以上)2300円、小学生1200円、4歳以上800円、シニア(70歳以上)1200円、3歳以下無料。2品種以上の食べ放題は+500円。夏秋料金:大人(中学生以上)2800円、小学生1700円、4歳以上1300円、シニア(70歳以上)1700円、3歳以下無料。ほか収穫体験コース(摘んだ分だけの量り売り)あり。※クレジットカードはお土産品の購入に使用可。, 0267-48-3620 電話受付時間 9:00〜17:00,【電車】JR・しなの鉄道軽井沢駅からタクシーで約15分。無料送迎あり(要予約) 【車】上信越自動車道碓井軽井沢ICから約20分
