name,url,address,access,category,description,average_price,pet_dog_small,pet_dog_medium,pet_dog_large,pet_cat,pet_others,pet_otherInfo
海鮮道楽 為ちゃん,https://r.gnavi.co.jp/ssvpkd7s0000/,山形県寒河江市大字寒河江字内の袋-14-3,ＪＲ左沢線西寒河江駅 徒歩5分,海鮮料理,海鮮料理店,"平均予算：1,500円",,,,,,
夷知床,https://r.gnavi.co.jp/jpzkpm940000/,北海道斜里郡斜里町ウトロ西187-12,国道334号線斜里町道の駅うとろ 徒歩1分,海鮮料理,和食海鮮料理,"平均予算：1,000円",,,,,,
いなろ食堂,https://r.gnavi.co.jp/6mw4pr8e0000/,静岡県沼津市千本港町122-17,JR沼津駅南口 車7分,海鮮料理,海鮮丼・食堂,"平均予算：1,500円",,,,,,
居酒屋漁火,https://r.gnavi.co.jp/ehxeyv6k0000/,兵庫県神戸市長田区松野通1-8-2,ＪＲ新長田駅 徒歩3分,海鮮料理,活魚・海鮮自慢の居酒屋,"平均予算：2,500円",,,,,,
寿し・地魚海鮮料理　旬膳　はな房,https://r.gnavi.co.jp/3pa1ugjb0000/,千葉県南房総市千倉町千田1051,,海鮮料理,寿司・地魚海鮮料理,"平均予算：1,600円",,,,,,
御食事処 丸栄,https://r.gnavi.co.jp/9u8se5320000/,三重県鳥羽市鳥羽1-6-19,近鉄鳥羽線鳥羽駅 徒歩4分,海鮮料理,海鮮料理,"平均予算：2,000円",,,,,,
幸洋丸,https://r.gnavi.co.jp/c455s84r0000/,島根県出雲市大社町日御碕1089-48,ＪＲ山陰本線出雲市駅 バス45分,海鮮料理,海鮮・一般・団体,"平均予算：1,300円",,,,,,
魚宇,https://r.gnavi.co.jp/937jz3yy0000/,栃木県栃木市倭町3-17,東武線栃木駅北口 徒歩8分,海鮮料理,海鮮和食料理,"平均予算：2,000円",,,,,,
MAROYA,https://r.gnavi.co.jp/h0j6u2t90000/,東京都品川区旗の台3-13-5,東急池上線旗の台駅東口 徒歩1分,海鮮料理,和風海鮮居酒屋,"平均予算：2,500円",,,,,,
川魚グルメ館くるま,https://r.gnavi.co.jp/8hja50xc0000/,群馬県渋川市赤城町溝呂木390,,海鮮料理,活魚・海鮮,"平均予算：2,000円",,,,,,
竹造,https://r.gnavi.co.jp/a9psg34j0000/,静岡県静岡市駿河区広野4-11-14,,海鮮料理,海鮮どんぶり・ラーメン,平均予算：900円,,,,,,
魚見亭,https://r.gnavi.co.jp/mp8yvd620000/,神奈川県藤沢市江の島2-5-7,小田急江ノ島線片瀬江ノ島駅 徒歩30分,海鮮料理,磯料理・海鮮・和食,"平均予算：1,080円",,,,,,
柿谷商店,https://r.gnavi.co.jp/95x4b05a0000/,島根県出雲市大社町日御碕1089-29,ＪＲ山陰本線出雲市駅北口 車30分,海鮮料理,海鮮料理屋,"平均予算：1,200円",,,,,,
千畳敷センター,https://r.gnavi.co.jp/5ttwyeyc0000/,青森県西津軽郡深浦町大字北金ケ沢字榊原138-2,ＪＲ五能線千畳敷駅 徒歩1分,海鮮料理,和食・海鮮料理,"平均予算：1,500円",,,,,,
まめじろうの浜焼き王国,https://r.gnavi.co.jp/1d97wucc0000/,愛知県知多郡南知多町大字内海字新田54,,海鮮料理,海鮮浜焼きバーベキュー,"平均予算：2,500円",,,,,,
木更津KiSARA,https://r.gnavi.co.jp/njxyhp610000/,千葉県木更津市金田東6-3-6,,海鮮料理,海鮮料理,平均予算：-,,,,,,
三崎館支店 香花,https://r.gnavi.co.jp/hacemr2t0000/,神奈川県三浦市三崎5-2-7,,海鮮料理,海鮮料理,"平均予算：3,000円",,,,,,
炭火海鮮 番屋,https://r.gnavi.co.jp/f3jd5mue0000/,北海道苫前郡羽幌町天売弁天,,海鮮料理,海鮮料理,平均予算：-,,,,,,
浜焼きガーデン,https://r.gnavi.co.jp/at147g8v0000/,神奈川県海老名市中央2-3-9,小田急小田原線海老名駅 徒歩7分,海鮮料理,海鮮料理,平均予算：-,,,,,,
海鮮料理 大漁亭 九十九里,https://r.gnavi.co.jp/ddyrsprk0000/,千葉県山武郡九十九里町粟生2359-199,ＪＲ東金線東金駅東口 車22分,海鮮料理,海鮮料理,平均予算：-,,,,,,
活魚和食処 海花 KAIKA,https://r.gnavi.co.jp/g845wrkk0000/,東京都中野区南台2-10-5,京王新線幡ヶ谷駅北口 徒歩12分,海鮮料理,海鮮料理,平均予算：-,,,,,,
磯料理 天海,https://r.gnavi.co.jp/2at85jbc0000/,神奈川県藤沢市江の島1-4-9,小田急江ノ島線片瀬江ノ島駅 徒歩12分,海鮮料理,海鮮料理,平均予算：-,,,,,,
九州炭火酒場 ばってん 神田西口店,https://r.gnavi.co.jp/27gy5be10000/?sc_dsp=rs_13348&sc_type=area&sc_area=jp,東京都千代田区内神田3-12-4,ＪＲ神田駅 徒歩1分,肉料理,九州料理と炭火と地酒,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
山咲亭,https://r.gnavi.co.jp/c173100/,大阪府大阪市淀川区西中島3-11-24,地下鉄御堂筋線西中島南方駅北口 徒歩3分,肉料理,ヘルシー焼肉・黒毛和牛,"平均予算：3,500円",店内,,,店内,,条件付です。小型犬～１０ｋｇ・最低限のしつけ（無駄吠え・おしっこ等）が出来ていること・ゲージ、バックのご持参をお願い致します。ご来店の際は電話にてご確認ください。
炭火焼肉＆Bar 龍＆Ryu,https://r.gnavi.co.jp/13ud8fuk0000/,宮城県仙台市宮城野区宮城野1-11-25,ＪＲ仙石線榴ヶ岡駅 徒歩5分,肉料理,仙台牛炭火焼肉,"平均予算：4,000円",店内,,,,,仙台では珍しいペット（小型犬）と一緒にお食事が出来るお店です。ワンちゃん用のメニューなどご用意致します。ペットと焼肉が食べられる！県外の方も多数来店！
牛タンと完全個室 輝 渋谷駅前店,https://r.gnavi.co.jp/8sb7sa9j0000/,東京都渋谷区渋谷1-25-6,東急田園都市線渋谷駅 徒歩1分,肉料理,牛タン×完全個室,"平均予算：2,800円",,,,,,
完全個室居酒屋 牛タン＆肉寿司食べ放題 奥羽本荘 新橋店,https://r.gnavi.co.jp/3ytgcth70000/,東京都港区新橋3-22-3,都営浅草線新橋駅 徒歩2分,肉料理,牛タンと肉寿司が旨い店,"平均予算：3,000円",店内,店内,店内,店内,店内,
窯焼きバルカフェ らんぷ＋k,https://r.gnavi.co.jp/je5ywfpu0000/,東京都墨田区業平1-22-5 1F,都営浅草線押上（スカイツリー前）駅A2番出口 徒歩2分,肉料理,窯焼き専門バル,"平均予算：3,000円",店内テラス,店内テラス,店内テラス,,,ワンちゃんの入店可能なお店として運営しております！
厨（KURIYA）神保町本店 神戸牛＆シチリアワイン,https://r.gnavi.co.jp/atgs09bt0000/?sc_dsp=rs_14919&sc_type=area&sc_area=jp,東京都千代田区一ツ橋2-6-12,都営新宿線神保町駅 徒歩2分,肉料理,神保町の神戸牛専門店,"平均予算：5,000円",テラス,,,,,
肉まつもと,https://r.gnavi.co.jp/p1bph5g30000/,愛知県名古屋市北区城見通1-1,地下鉄名城・名港線黒川駅 徒歩12分,肉料理,自家製タレが旨い焼肉店,"平均予算：3,000円",店内,店内,店内,,,全席ペット同伴OK です♪ お二階の席は2席ありますのでもう1組のお客様がワンちゃん同伴の場合、パーテーションで区切ってはありますがご一緒になる場合もありますのでご了承ください。※8名様以上でのご予約の場合は貸切とさせて頂きます。
昭和通り炭焼酒場 純風 大和,https://r.gnavi.co.jp/a529903/,神奈川県大和市大和東1-7-24,相鉄線大和駅 徒歩1分,肉料理,完全個室×炭火焼き鳥,"平均予算：2,800円",テラス,テラス,テラス,テラス,テラス,
中目黒グリル,https://r.gnavi.co.jp/e718200/,東京都目黒区上目黒2-37-12,地下鉄日比谷線中目黒駅 徒歩5分,肉料理,本格肉料理と世界ワイン,"平均予算：4,000円",店内テラス,店内テラス,テラス,,,
やきとり無双 とり満,https://r.gnavi.co.jp/n055104/,愛知県名古屋市西区名駅2-19-4,地下鉄東山線名古屋駅 徒歩5分,肉料理,炭火焼き鳥と名古屋名物,"平均予算：2,500円",,,,,,
創作料理×ワイン酒場 大盤振舞 Oobanburumai 浦安,https://r.gnavi.co.jp/kb1urr3v0000/,千葉県浦安市北栄3-25-28,地下鉄東西線浦安駅南口 徒歩6分,肉料理,個室／ワイン／お肉,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
炭焼きと日本酒 らんぷ,https://r.gnavi.co.jp/95gf5x460000/,大阪府大阪市北区兎我野町11-19,地下鉄谷町線東梅田駅 徒歩5分,肉料理,炭焼きと日本酒らんぷ,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
GRILL ANDOU,https://r.gnavi.co.jp/gc9d300/,東京都江戸川区南小岩8-10-1,ＪＲ総武線小岩駅 徒歩3分,肉料理,鉄板焼きレストラン,"平均予算：8,000円",テラス,テラス,テラス,テラス,テラス,
BEER＆WINE 石山GRILL,https://r.gnavi.co.jp/7a5e05d10000/,滋賀県大津市粟津4-9,ＪＲ琵琶湖線石山駅南口 徒歩1分,肉料理,熟成肉とこだわりビール,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
やきとり家 すみれ 祖師ヶ谷大蔵店,https://r.gnavi.co.jp/ajveef9y0000/,東京都世田谷区祖師谷3-1-18,小田急小田原線祖師ヶ谷大蔵駅 徒歩2分,肉料理,大山どり専門店の焼き鳥,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
地鶏専門 たか鳥 神戸三宮店,https://r.gnavi.co.jp/k771309/?sc_dsp=rs_13559&sc_type=area&sc_area=jp,兵庫県神戸市中央区北長狭通2-11-5,阪急神戸線神戸三宮駅西口 徒歩1分,肉料理,三宮個室で地鶏焼き鳥,"平均予算：3,200円",テラス,テラス,テラス,テラス,テラス,
溶岩焼き×個室肉バル 29house 町田駅前店,https://r.gnavi.co.jp/jkbuubya0000/,東京都町田市原町田6-10-10,ＪＲ横浜線町田駅 徒歩1分,肉料理,溶岩焼き×肉寿司,"平均予算：3,000円",店内,店内,店内,,,
焼き鳥 クカバラ,https://r.gnavi.co.jp/ar7kus3c0000/,大阪府大阪市北区山崎町1-12,地下鉄堺筋線扇町駅 徒歩4分,肉料理,焼き鳥,"平均予算：3,500円",,,,,,
食べ飲み放題 2980円 個室 日向や,https://r.gnavi.co.jp/82s83xsd0000/,東京都新宿区新宿3-21-7,ＪＲ新宿駅東口 徒歩1分,肉料理,炭火焼き居酒屋,"平均予算：3,000円",,,,,,
Bistro＆Bal グランマーズジョルジュ Grandma’s GEORGES,https://r.gnavi.co.jp/1g6kpzkm0000/,東京都渋谷区神南1-20-11,地下鉄副都心線渋谷駅13番出口 徒歩4分,肉料理,厳選肉を楽しむ肉バル,"平均予算：3,000円",店内テラス,店内テラス,,店内テラス,店内テラス,
九州酒場 ほまれ 八丁堀店,https://r.gnavi.co.jp/a000520/,東京都中央区八丁堀2-22-8,地下鉄日比谷線八丁堀駅A5番出口 徒歩1分,肉料理,九州の鮮魚とお肉と地酒,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
古民家個室×肉バル ミートファミリア,https://r.gnavi.co.jp/anb29f950000/,大阪府大阪市福島区福島2-1-41,阪神本線福島駅 徒歩3分,肉料理,超希少な和牛ホルモン！,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
完全個室居酒屋 牛タン＆肉寿司食べ放題 奥羽本荘 上野店,https://r.gnavi.co.jp/axf7c5e10000/?sc_dsp=rs_13383&sc_type=area&sc_area=jp,東京都台東区上野2‐1‐1,東京メトロ銀座線上野広小路駅A3口 徒歩2分,肉料理,牛タンと肉寿司が旨い店,"平均予算：3,000円",店内,店内,店内,店内,店内,
UMIYA ROCK CLUB 心斎橋 居酒屋,https://r.gnavi.co.jp/8ran5svw0000/,大阪府大阪市中央区西心斎橋2-8-27,地下鉄四つ橋線なんば駅 徒歩5分,肉料理,難波肉バルダイニング,"平均予算：3,000円",店内,店内,店内,店内,店内,
焼肉 TORERO 下北沢,https://r.gnavi.co.jp/k90rynvv0000/,東京都世田谷区北沢2-17-10,小田急小田原線下北沢駅 徒歩3分,肉料理,厳選食材の焼肉とカレー,"平均予算：5,000円",テラス,テラス,テラス,テラス,テラス,
やさい串巻き 肉巻屋串衛門,https://r.gnavi.co.jp/9krmbp8m0000/,東京都杉並区高円寺南3-46-9,ＪＲ中央線高円寺駅 徒歩4分,肉料理,肉屋が営む野菜串巻屋,"平均予算：3,000円",,,,,,
大衆肉酒場キングコング 鎌倉大船店,https://r.gnavi.co.jp/bf970nhj0000/,神奈川県鎌倉市大船2-6-6,ＪＲ大船駅東口 徒歩4分,肉料理,大船ワイン肉バル酒場,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
やきとり家 すみれ 学芸大学店,https://r.gnavi.co.jp/g939313/,東京都目黒区鷹番3-8-4,東急東横線学芸大学駅 徒歩1分,肉料理,大山どり専門店の焼き鳥,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
寅鈴,https://r.gnavi.co.jp/9u2zxap10000/,東京都台東区浅草1-2-13,地下鉄銀座線浅草駅 徒歩1分,肉料理,日本酒、串焼き専門店,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
UMIYA CAFE WESTPOINT 心斎橋 カフェ,https://r.gnavi.co.jp/pb376ttj0000/,大阪府大阪市中央区西心斎橋2-16-14,地下鉄四つ橋線なんば駅 徒歩3分,肉料理,難波肉バルダイニング,"平均予算：3,000円",店内,店内,店内,店内,店内,
極上肉・熟成肉×大粒濃厚うに お肉バル うに（和）,https://r.gnavi.co.jp/51tznb0n0000/,山口県山口市湯田温泉3-7-7-1,ＪＲ山口線湯田温泉駅 徒歩9分,肉料理,お肉とウニ料理,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
Mark Matsuoka Grill ‐Beef ＆ Wine‐,https://r.gnavi.co.jp/4mxzdgpm0000/,東京都目黒区上目黒1-16-12,ＪＲ恵比寿駅 徒歩10分,肉料理,志方牛×野菜×目黒川桜,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
慶州 焼肉 宇和島店,https://r.gnavi.co.jp/17gz6ye90000/,愛媛県宇和島市高串1-534-18,ＪＲ北宇和島駅 徒歩9分,肉料理,和牛専門・宇和島焼肉,"平均予算：3,000円",店内,,,店内,店内,
ぶつぎり たんちゃん 丸亀店,https://r.gnavi.co.jp/26zuusgz0000/,香川県丸亀市西本町1-2-33,ＪＲ予讃線丸亀駅 徒歩5分,肉料理,丸亀の牛たん専門店,"平均予算：3,500円",テラス,テラス,テラス,テラス,,
アウトバック・ステーキハウス 渋谷店,https://r.gnavi.co.jp/g587807/,東京都渋谷区宇田川町34-1,ＪＲ渋谷駅 徒歩5分,肉料理,カジュアルにお肉を堪能,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
肉バル ブラチョーラ 高円寺,https://r.gnavi.co.jp/m29gd59d0000/,東京都杉並区高円寺北3-21-19,ＪＲ中央線高円寺駅北口 徒歩3分,肉料理,赤身肉とクラフトビール,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
鉄板・お好み焼 蓮 沖縄店,https://r.gnavi.co.jp/rru7xvp00000/,沖縄県那覇市松山2-10-13,ゆいレール美栄橋駅 徒歩7分,肉料理,鉄板焼 お好み焼,"平均予算：6,000円",,,,,,
リトル デリリウムカフェ ハレザ池袋,https://r.gnavi.co.jp/1x6a8gsj0000/,東京都豊島区東池袋1-18-1,地下鉄丸ノ内線池袋駅 徒歩5分,肉料理,熟成肉＆クラフトビール,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
居酒場 肉寅 日本橋小伝馬町店,https://r.gnavi.co.jp/3x7rapn60000/,東京都中央区日本橋小伝馬町1-14,地下鉄日比谷線小伝馬町駅3番出口 徒歩1分,肉料理,宴会×個室×極上肉料理,"平均予算：3,500円",テラス,テラス,テラス,,,
Grill Kitchen BULLURE．S,https://r.gnavi.co.jp/m2a33wug0000/,茨城県取手市井野台4-1-23,関東鉄道常総線西取手駅 徒歩16分,肉料理,ステーキハウス、肉バル,"平均予算：2,000円",,,,,,
豊川駅前×半個室 ニクバルONE,https://r.gnavi.co.jp/njye67sr0000/,愛知県豊川市西本町48,ＪＲ飯田線豊川駅 徒歩1分,肉料理,豊川駅徒歩1分肉バル,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
串焼きバル mansun 池袋東口店,https://r.gnavi.co.jp/4b5pmn4x0000/?sc_dsp=rs_14773&sc_type=area&sc_area=jp,東京都豊島区南池袋2-41-19,都電荒川線東池袋四丁目駅 徒歩2分,肉料理,池袋の串焼きバル,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
カフェ＆バル 29LaB（ニクラボ）,https://r.gnavi.co.jp/3r960mwd0000/,富山県高岡市出来田245-1,ＪＲ高岡駅 車8分,肉料理,ワインと肉料理のバル,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
グラマラスミート,https://r.gnavi.co.jp/cfw92ck00000/,岡山県倉敷市阿知2-2-13,ＪＲ倉敷駅 徒歩4分,肉料理,倉敷駅前ホルモン焼肉,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
CAMA Kitchen（カマキッチン）,https://r.gnavi.co.jp/pvnss66t0000/,千葉県鴨川市前原46,ＪＲ安房鴨川駅 徒歩8分,肉料理,窯焼きピッツァ バー,"平均予算：2,500円",,,,,,
やさいや 鉄板焼野菜 六本木店,https://r.gnavi.co.jp/g796013/,東京都港区六本木7-18-8,地下鉄日比谷線六本木駅2番出口 徒歩3分,肉料理,鉄板焼／ダイニング,"平均予算：8,000円",店内,店内,店内,店内,店内,ペット同伴といいますと通常テラス席が多いと思いますが、やさいや六本木店では店内ペット同伴でご利用頂けます。 僕が焼いてるカウンターにも是非遊びにきてください♪
熟成肉バル 横浜 bond,https://r.gnavi.co.jp/a666700/,神奈川県横浜市中区伊勢佐木町1-4-7,ＪＲ関内駅 徒歩3分,肉料理,熟成肉＆ビアガーデン,"平均予算：2,000円",テラス,テラス,テラス,テラス,テラス,
炭火肉・宴会 FES by asobi ～フェス バイ アソビ～,https://r.gnavi.co.jp/1hvrt43m0000/,千葉県船橋市本町4-40-1,京成本線京成船橋駅 徒歩3分,肉料理,炭焼き料理で大人数宴会,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
赤羽大衆肉ビストロLit,https://r.gnavi.co.jp/3krrpfdj0000/?sc_dsp=rs_15604&sc_type=area&sc_area=jp,東京都北区赤羽1-40-6,ＪＲ赤羽駅 徒歩5分,肉料理,肉料理が魅力のビストロ,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
七輪焼肉 炭香 枚方市駅,https://r.gnavi.co.jp/k650300/,大阪府枚方市川原町10-7-11,京阪本線枚方市駅東口 徒歩3分,肉料理,隠れ家!!黒毛和牛焼肉,"平均予算：4,000円",,,,,,
ブラッスリー セント・ベルナルデュス,https://r.gnavi.co.jp/gt29x0te0000/,東京都千代田区内神田3-6-2,ＪＲ神田駅 徒歩2分,肉料理,熟成肉、クラフトビール,"平均予算：4,500円",テラス,テラス,テラス,テラス,テラス,
ビアテラス 8EIGHTH BEEF ‐エイトビーフ‐ 神戸umieモザイク店,https://r.gnavi.co.jp/bwegzx0w0000/?sc_dsp=rs_13527&sc_type=area&sc_area=jp,兵庫県神戸市中央区東川崎町1-6-1,神戸市営地下鉄海岸線（夢かもめ）ハーバーランド駅 徒歩9分,肉料理,ステーキ＆ハンバーガー,"平均予算：2,800円",テラス,テラス,テラス,テラス,テラス,
EAST WOOD,https://r.gnavi.co.jp/j63hmdee0000/,神奈川県川崎市川崎区小川町3-3,ＪＲ川崎駅 徒歩5分,肉料理,アメリカンハンバーガー,"平均予算：1,500円",店内テラス,店内テラス,テラス,テラス,,
個室宴会 九州産直料理 はかた商店 東村山店,https://r.gnavi.co.jp/12bn9tvu0000/,東京都東村山市本町2-4-28,西武新宿線東村山駅 徒歩1分,肉料理,東村山個室居酒屋肉馬刺,"平均予算：2,800円",,,,,,
Candy ＆ Candy,https://r.gnavi.co.jp/sms9k7k00000/,沖縄県中頭郡北谷町北谷2-16-7,ゆいレール浦添前田駅 車16分,肉料理,炭火焼BBQ,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
個室ダイニング 裏NO庭 名駅店,https://r.gnavi.co.jp/10ht11fe0000/?sc_dsp=rs_14014&sc_type=area&sc_area=jp,愛知県名古屋市中村区名駅4-5-15,ＪＲ名古屋駅 徒歩1分,肉料理,個室 黒毛和牛 鮮魚,"平均予算：3,500円",テラス,テラス,,,,
やきとり家すみれ 石神井公園店,https://r.gnavi.co.jp/273yjtum0000/,東京都練馬区石神井町3-25-5,西武池袋線石神井公園駅 徒歩1分,肉料理,焼き鳥×居酒屋×宴会,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
meat and bar Ghetto（ゲットゥー） 岡崎駅前,https://r.gnavi.co.jp/57n4c6430000/,愛知県岡崎市羽根町東荒子41-8,ＪＲ東海道本線岡崎駅 徒歩2分,肉料理,厳選黒毛和牛×肉バル,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
ほるもん家 てんやわん家,https://r.gnavi.co.jp/5jhxg4360000/,大阪府堺市堺区甲斐町東1-2-15,阪堺電気軌道阪堺線大小路駅 徒歩3分,肉料理,黒毛和牛の焼肉と名物鍋,"平均予算：4,500円",,,店内,店内,,
肉のジャイアン2,https://r.gnavi.co.jp/588p3s310000/,東京都葛飾区西新小岩1-2-5,ＪＲ新小岩駅 徒歩1分,肉料理,肉とワインが楽しめる,"平均予算：3,800円",テラス,テラス,テラス,テラス,テラス,
黒毛和牛 和王亭 焼肉,https://r.gnavi.co.jp/b3h4y5670000/,大阪府摂津市千里丘1-13-27,ＪＲ京都線千里丘駅 徒歩5分,肉料理,黒毛和牛 焼肉ホルモン,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
鉄板焼き・和食 大三,https://r.gnavi.co.jp/b836104/,東京都世田谷区三軒茶屋2-16-16,東急田園都市線三軒茶屋駅 徒歩3分,肉料理,鉄板焼と和食とお酒,"平均予算：3,500円",テラス,テラス,テラス,,,
アリラン亭,https://r.gnavi.co.jp/bcjrh2ge0000/,大阪府岸和田市五軒屋町11-8,南海本線岸和田駅 徒歩6分,肉料理,焼肉と韓国の家庭料理,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
BOX BURGER Hakone,https://r.gnavi.co.jp/muek5pck0000/,神奈川県足柄下郡箱根町宮城野637-1,箱根登山鉄道鉄道線強羅駅 徒歩18分,肉料理,こだわりのハンバーガー,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
THE BURGER SHOP do,https://r.gnavi.co.jp/cch3vmyd0000/,東京都中央区新川1-11-10,地下鉄日比谷線茅場町駅 徒歩6分,肉料理,アメリカンハンバーガー,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
Delicier’s,https://r.gnavi.co.jp/8fehp2dw0000/,東京都立川市錦町1-5-15,ＪＲ立川駅 徒歩6分,肉料理,ハンバーガー,"平均予算：1,500円",,,,,,
銀座羊屋,https://r.gnavi.co.jp/a625101/,東京都中央区銀座7-11-10,地下鉄銀座駅A3出口 徒歩4分,肉料理,焼肉、ジンギスカン,"平均予算：4,000円",店内,,,,,
世界のチーズと肉とワイン ガリチーノ 蒲田,https://r.gnavi.co.jp/a980800/,東京都大田区蒲田5-43-9,ＪＲ京浜東北線蒲田駅東口 徒歩3分,肉料理,チーズ×肉×ワイン宴会,"平均予算：3,000円",店内,,,店内,店内,
アメリカン料理 cozy art BISTRO（コージーアートビストロ）横浜,https://r.gnavi.co.jp/sjfdtkt70000/,神奈川県横浜市西区高島2-11-11,ＪＲ横浜駅東口 徒歩5分,肉料理,横浜溶岩焼きグリル,"平均予算：3,000円",店内,店内,店内,店内,,
ファンキー原田 3,https://r.gnavi.co.jp/16d0k2um0000/,東京都武蔵野市吉祥寺南町2-8-7,ＪＲ中央線吉祥寺駅 徒歩3分,肉料理,炊き餃子と野菜肉巻き串,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,
やきとり家 すみれ 綾瀬店,https://r.gnavi.co.jp/63urmb9m0000/,東京都足立区綾瀬2-23-3,ＪＲ常磐線綾瀬駅 徒歩2分,肉料理,テラス席のある焼き鳥屋,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
腸うまいホルモン魂 じゃんごー,https://r.gnavi.co.jp/h298500/,北海道札幌市中央区南2条東2-1-3,札幌市営地下鉄南北線大通駅 徒歩5分,肉料理,焼肉居酒屋,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
焼肉 徳川苑,https://r.gnavi.co.jp/spayck1e0000/,愛知県名古屋市中区丸の内3-19-11,地下鉄桜通線久屋大通駅1A出口 徒歩1分,肉料理,夜景を望める上質焼肉,"平均予算：7,800円",テラス,テラス,テラス,テラス,テラス,
琉球古民家焼肉 琉喰,https://r.gnavi.co.jp/df61b95b0000/,沖縄県国頭郡恩納村字冨着1451-1,沖縄自動車道石川I.C. 車15分,肉料理,恩納村の古民家焼肉,"平均予算：4,500円",テラス,テラス,テラス,テラス,,
自由が丘バーガー 青山店,https://r.gnavi.co.jp/h825fgyp0000/,東京都港区南青山2-27-18,地下鉄銀座線外苑前駅 徒歩3分,肉料理,厳選素材のハンバーガー,"平均予算：1,500円",テラス,テラス,テラス,テラス,テラス,
やきとり一蔵 上小出店,https://r.gnavi.co.jp/3k9dj81j0000/,群馬県前橋市上小出町1-21-3,ＪＲ両毛線前橋駅北口 車15分,肉料理,備長炭焼き鳥 居酒屋,"平均予算：3,000円",テラス,テラス,テラス,,,
肉バル FORST新宿6丁目,https://r.gnavi.co.jp/gnetbdpv0000/,東京都新宿区新宿6-7-1,地下鉄副都心線新宿三丁目駅 徒歩5分,肉料理,新宿で貸切BBQ肉バル,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
たるの店 山麓苑,https://r.gnavi.co.jp/141na0p60000/,大阪府岸和田市河合町1221-2,ＪＲ阪和線東岸和田駅 バス17分,肉料理,大阪の個室炭火焼肉店,"平均予算：5,500円",店内,店内,店内,店内,店内,ワンちゃん・ネコちゃんと同伴できるお部屋（部屋数限定)もご用意しております。 ※大型犬も可。（ウサギちゃん・トカゲちゃんのご来店もあります♪）
湘南パンケーキ ランドマークプラザ店,https://r.gnavi.co.jp/1a9c80bz0000/,神奈川県横浜市西区みなとみらい2-2-1,みなとみらい線みなとみらい駅 徒歩4分,肉料理,パンケーキ＆肉グリル,"平均予算：2,000円",テラス,テラス,テラス,テラス,テラス,
炎屋 串房酔゛,https://r.gnavi.co.jp/g976502/,神奈川県大和市中央2-4-14,小田急江ノ島線大和駅 徒歩1分,肉料理,焼き鳥・串揚げ・唐揚げ,"平均予算：3,500円",テラス,テラス,テラス,テラス,,
肴と地酒 焼き鳥 房州炊き MEARI,https://r.gnavi.co.jp/a0egt83f0000/,千葉県流山市おおたかの森北1-5-4,東武野田線（東武アーバンパークライン）流山おおたかの森駅 徒歩1分,肉料理,大人の居酒屋 焼き鳥,"平均予算：5,000円",テラス,テラス,,,,
もつ焼串・蕎麦牛丼 肉問屋センター,https://r.gnavi.co.jp/r0tph2yn0000/,山形県山形市幸町1-4,ＪＲ山形駅 徒歩3分,肉料理,大衆炭火焼き居酒屋,"平均予算：3,000円",,,,,,
京都鉄板焼 grow,https://r.gnavi.co.jp/c7c8u5sj0000/,京都府京都市下京区四条通河原町東入真町88,阪急京都線京都河原町駅2番出口 徒歩1分,肉料理,個室×熟成肉×鉄板焼,"平均予算：5,000円",店内,,,,,
