area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
三重県,絶景・景勝地,御在所岳(御在所ロープウエイ),混雑する時間の目安,https://www.walkerplus.com/spot/ar0624s05407/    ,巡る,    三重県三重郡菰野町湯の山温泉[地図],    【電車】近鉄湯の山線湯の山温泉駅から三重交通バスで湯の山温泉・御在所ロープウエイ前停留所下車、徒歩1分 【車】新名神高速道路菰野ICから約10分,    4月～11月9:00～17:00 (下り線最終17:20)。12月～3月9:00～16:00 (下り線最終16:20)    新型コロナ感染症拡大防止のため、当面の間を短縮中。今後のに変更が発生した場合については、公式サイトを参照,    不定休    強風などの荒天時、運休の場合あり,有料。 ロープウェイ往復 中学生以上2450円、4歳以上小学生以下1220円、3歳以下無料, 059-392-2261 御在所ロープウエイ株式会社,
関東,絶景・景勝地,鋸山山頂展望台,混雑する時間の目安,https://www.walkerplus.com/spot/ar0312s29948/    ,巡る,    千葉県富津市金谷[地図],    【電車】JR浜金谷駅から徒歩10分で鋸山ロープウェー山麓駅、ロープウェーに乗り約4分で山頂駅下車、徒歩20分 【車】富津館山道路富津金谷ICから鋸山登山道(有料)経由約10分、日本寺西口駐車場から徒歩10分,    終日営業。日本寺8:00～17:00、冬季は日没まで。鋸山ロープウェー 2月16日～11月15日9:00～17:00、11月16日～2月15日9:00～16:00,    なし    鋸山ロープウェーは定期点検のため毎年1月中旬頃に1週間程度運休,入場無料。 日本寺拝観料 大人700円、4～12歳400円。鋸山ロープウェー 大人(往復)950円、小人(往復)450円, 0470-55-1103 日本寺管理所,
千葉県,絶景・景勝地,鋸山山頂展望台,混雑する時間の目安,https://www.walkerplus.com/spot/ar0312s29948/    ,巡る,    千葉県富津市金谷[地図],    【電車】JR浜金谷駅から徒歩10分で鋸山ロープウェー山麓駅、ロープウェーに乗り約4分で山頂駅下車、徒歩20分 【車】富津館山道路富津金谷ICから鋸山登山道(有料)経由約10分、日本寺西口駐車場から徒歩10分,    終日営業。日本寺8:00～17:00、冬季は日没まで。鋸山ロープウェー 2月16日～11月15日9:00～17:00、11月16日～2月15日9:00～16:00,    なし    鋸山ロープウェーは定期点検のため毎年1月中旬頃に1週間程度運休,入場無料。 日本寺拝観料 大人700円、4～12歳400円。鋸山ロープウェー 大人(往復)950円、小人(往復)450円, 0470-55-1103 日本寺管理所,
東北,絶景・景勝地,モリリン加瀬沼公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s78921/    ,巡る,    宮城県宮城郡利府町加瀬字新堤下7-1[地図],    【電車】JR利府駅から徒歩30分 【車】三陸自動車道利府塩釜ICから約5分,    4～9月8:00～18:00、10～3月8:00～17:00,    火曜(祝日の場合は翌日)、12月29日～1月3日,入場無料。, 022-767-2723 加瀬沼公園管理事務所,
宮城県,絶景・景勝地,モリリン加瀬沼公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s78921/    ,巡る,    宮城県宮城郡利府町加瀬字新堤下7-1[地図],    【電車】JR利府駅から徒歩30分 【車】三陸自動車道利府塩釜ICから約5分,    4～9月8:00～18:00、10～3月8:00～17:00,    火曜(祝日の場合は翌日)、12月29日～1月3日,入場無料。, 022-767-2723 加瀬沼公園管理事務所,
甲信越,絶景・景勝地,山本山高原,新潟県を代表する絶景スポット,https://www.walkerplus.com/spot/ar0415s72133/    ,巡る,    新潟県小千谷市山本[地図],    【電車】JR小千谷駅から越後交通バス山本山高原入口前下車、徒歩50分 【車】関越自動車道越後川口ICから約15分,    入場自由,    なし,入場無料。, 0258-83-3512 小千谷観光協会,
新潟県,絶景・景勝地,山本山高原,新潟県を代表する絶景スポット,https://www.walkerplus.com/spot/ar0415s72133/    ,巡る,    新潟県小千谷市山本[地図],    【電車】JR小千谷駅から越後交通バス山本山高原入口前下車、徒歩50分 【車】関越自動車道越後川口ICから約15分,    入場自由,    なし,入場無料。, 0258-83-3512 小千谷観光協会,
東北,絶景・景勝地,材木岩公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s78089/    ,巡る,    宮城県白石市小原上台地内[地図],    【電車】JR白石駅から市民バスきゃっするくんで江志前下車、徒歩5分(きゃっするくんは3便目を利用) 【車】東北自動車道白石ICから約30分,    終日。検断屋敷9:00～16:30、そば処なごみ茶屋11:00～15:00、材木岩売店10:00～15:00,    なし。そば処なごみ茶屋は水曜,入場無料。, 0224-29-2760 そば処なごみ茶屋、検断屋敷,
宮城県,絶景・景勝地,材木岩公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s78089/    ,巡る,    宮城県白石市小原上台地内[地図],    【電車】JR白石駅から市民バスきゃっするくんで江志前下車、徒歩5分(きゃっするくんは3便目を利用) 【車】東北自動車道白石ICから約30分,    終日。検断屋敷9:00～16:30、そば処なごみ茶屋11:00～15:00、材木岩売店10:00～15:00,    なし。そば処なごみ茶屋は水曜,入場無料。, 0224-29-2760 そば処なごみ茶屋、検断屋敷,
関東,絶景・景勝地,高尾山,都心の超高層ビルを中心に関東平野が見渡せる絶景スポット,https://www.walkerplus.com/spot/ar0313s05584/    ,巡る,    東京都八王子市高尾町2205[地図],    【電車】京王電鉄高尾山口駅から徒歩5分,,    無休,入場無料。 ケーブルカー利用料金 大人往復950円、片道490円, 042-661-4151 高尾登山電鉄,
東京都,絶景・景勝地,高尾山,都心の超高層ビルを中心に関東平野が見渡せる絶景スポット,https://www.walkerplus.com/spot/ar0313s05584/    ,巡る,    東京都八王子市高尾町2205[地図],    【電車】京王電鉄高尾山口駅から徒歩5分,,    無休,入場無料。 ケーブルカー利用料金 大人往復950円、片道490円, 042-661-4151 高尾登山電鉄,
関東,絶景・景勝地,高戸小浜海岸,横山大観などの文化人も訪れた景勝地,https://www.walkerplus.com/spot/ar0308s393909/    ,巡る,    茨城県高萩市高戸[地図],    【電車】JR高萩駅から車で約10分 【車】常磐道高萩ICからで約10分,    24時間,    なし,入場無料。, 0293-23-7316 高萩市役所 観光商工課,
茨城県,絶景・景勝地,高戸小浜海岸,横山大観などの文化人も訪れた景勝地,https://www.walkerplus.com/spot/ar0308s393909/    ,巡る,    茨城県高萩市高戸[地図],    【電車】JR高萩駅から車で約10分 【車】常磐道高萩ICからで約10分,    24時間,    なし,入場無料。, 0293-23-7316 高萩市役所 観光商工課,
九州,絶景・景勝地,油山 片江展望台,混雑する時間の目安,https://www.walkerplus.com/spot/ar1040s05454/    ,巡る,    福岡県福岡市城南区片江[地図],    【電車】JR博多南駅から車で約30分 【車】 福岡高速道路堤出入口から約10分,    終日開放,    なし,入場無料。, 092-711-4984 福岡市地域観光推進課,
福岡県,絶景・景勝地,油山 片江展望台,混雑する時間の目安,https://www.walkerplus.com/spot/ar1040s05454/    ,巡る,    福岡県福岡市城南区片江[地図],    【電車】JR博多南駅から車で約30分 【車】 福岡高速道路堤出入口から約10分,    終日開放,    なし,入場無料。, 092-711-4984 福岡市地域観光推進課,
東海,絶景・景勝地,青蓮寺湖,混雑する時間の目安,https://www.walkerplus.com/spot/ar0624s05716/    ,巡る,    三重県名張市青蓮寺[地図],    【電車】近畿日本鉄道名張駅からバスで約10分【車】名阪国道上野ICから約40分,,    なし,入場無料。, 0595-63-9087 名張市観光協会名張駅前案内所,
三重県,絶景・景勝地,青蓮寺湖,混雑する時間の目安,https://www.walkerplus.com/spot/ar0624s05716/    ,巡る,    三重県名張市青蓮寺[地図],    【電車】近畿日本鉄道名張駅からバスで約10分【車】名阪国道上野ICから約40分,,    なし,入場無料。, 0595-63-9087 名張市観光協会名張駅前案内所,
北海道,絶景・景勝地,白金青い池,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s207510/    ,巡る,    北海道上川郡美瑛町白金[地図],    【電車】JR美瑛駅からバスに乗り約20分 白金青い池入口下車徒歩10分 【車】道央自動車道旭川鷹栖ICから約90分,,    なし    悪天候などの見学が危険と判断される日を除く,入場無料。, 0166-92-4378 美瑛町観光協会,
北海道,絶景・景勝地,白金青い池,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s207510/    ,巡る,    北海道上川郡美瑛町白金[地図],    【電車】JR美瑛駅からバスに乗り約20分 白金青い池入口下車徒歩10分 【車】道央自動車道旭川鷹栖ICから約90分,,    なし    悪天候などの見学が危険と判断される日を除く,入場無料。, 0166-92-4378 美瑛町観光協会,
東海,絶景・景勝地,炮烙山,ひまわり型モニュメントの展望台から豊田市街を見晴らす,https://www.walkerplus.com/spot/ar0623s393426/    ,巡る,    愛知県豊田市坂上町朝日山[地図],    【電車】名鉄豊田線豊田市駅から車で約45分 【車】東海環状道豊田松平ICから国道301号経由で約30分,    終日開放,    なし,入場無料。, 0565-77-8089 松平観光協会,
愛知県,絶景・景勝地,炮烙山,ひまわり型モニュメントの展望台から豊田市街を見晴らす,https://www.walkerplus.com/spot/ar0623s393426/    ,巡る,    愛知県豊田市坂上町朝日山[地図],    【電車】名鉄豊田線豊田市駅から車で約45分 【車】東海環状道豊田松平ICから国道301号経由で約30分,    終日開放,    なし,入場無料。, 0565-77-8089 松平観光協会,
北陸,絶景・景勝地,村国山,標高約240mの大規模な孤立丘,https://www.walkerplus.com/spot/ar0518s197174/    ,巡る,    福井県越前市村国町[地図],    【電車】JR武生駅から徒歩20分(展望台までは60分)【車】北陸自動車道武生ICから約15分,,    なし,入場無料。, 0778-22-7434,
福井県,絶景・景勝地,村国山,標高約240mの大規模な孤立丘,https://www.walkerplus.com/spot/ar0518s197174/    ,巡る,    福井県越前市村国町[地図],    【電車】JR武生駅から徒歩20分(展望台までは60分)【車】北陸自動車道武生ICから約15分,,    なし,入場無料。, 0778-22-7434,
甲信越,絶景・景勝地,鷹狩山,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s76858/    ,巡る,    長野県大町市八坂[地図],    【電車】JR信濃大町駅から車で約20分 【車】長野自動車道安曇野ICから約50分,    入山自由,    なし,入場無料。, 0261-22-0190 大町市観光協会,
長野県,絶景・景勝地,鷹狩山,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s76858/    ,巡る,    長野県大町市八坂[地図],    【電車】JR信濃大町駅から車で約20分 【車】長野自動車道安曇野ICから約50分,    入山自由,    なし,入場無料。, 0261-22-0190 大町市観光協会,
九州,絶景・景勝地,鍋ヶ滝,混雑する時間の目安,https://www.walkerplus.com/spot/ar1043s05510/    ,巡る,    熊本県阿蘇郡小国町黒渕[地図],    【電車】JR阿蘇駅から車で約35分 【車】大分自動車道日田ICから約60分,    9:00～17:00 最終入園16:30,    年末年始(12月28日〜1月3日)    大雨・洪水警報発令時の河川の増水状況などにより臨時休園の場合あり,有料。 入園料 大人(高校生以上)300円、小人(小・中学生)150円、小学生未満無料, 0967-46-4440 ASOおぐに観光協会,
熊本県,絶景・景勝地,鍋ヶ滝,混雑する時間の目安,https://www.walkerplus.com/spot/ar1043s05510/    ,巡る,    熊本県阿蘇郡小国町黒渕[地図],    【電車】JR阿蘇駅から車で約35分 【車】大分自動車道日田ICから約60分,    9:00～17:00 最終入園16:30,    年末年始(12月28日〜1月3日)    大雨・洪水警報発令時の河川の増水状況などにより臨時休園の場合あり,有料。 入園料 大人(高校生以上)300円、小人(小・中学生)150円、小学生未満無料, 0967-46-4440 ASOおぐに観光協会,
北海道,絶景・景勝地,はまなすの丘公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s62217/    ,巡る,    北海道石狩市浜町[地図],    【電車】JR札幌駅から車で約40分。中央バス札幌ターミナルから石狩線に乗り約60分、終点下車徒歩20分 【車】札樽自動車道札幌北ICから約40分,    終日開放。はまなすの丘公園ヴィジターセンターは9:00～18:00、9月1日～11月3日は～17:00,    なし,入場無料。, 0133-62-4611 はまなすの丘公園ヴィジターセンター,
北海道,絶景・景勝地,はまなすの丘公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s62217/    ,巡る,    北海道石狩市浜町[地図],    【電車】JR札幌駅から車で約40分。中央バス札幌ターミナルから石狩線に乗り約60分、終点下車徒歩20分 【車】札樽自動車道札幌北ICから約40分,    終日開放。はまなすの丘公園ヴィジターセンターは9:00～18:00、9月1日～11月3日は～17:00,    なし,入場無料。, 0133-62-4611 はまなすの丘公園ヴィジターセンター,
中国,絶景・景勝地,秋芳洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s05332/    ,巡る,    山口県美祢市秋芳町秋吉3506-2[地図],    【電車】JR新山口からバスで約40分、秋芳洞バス停から徒歩5分【車】小郡萩道路秋吉台ICから約5分,    3〜11月 / 8:30〜17:30(閉洞18:30)、12〜2月(閑散期) / 8:30〜16:30(閉洞17:30) ※黒谷入口からの入洞は16:30まで,    なし,有料。 入場料金 大人・高校生1300円、中学生1050円、小学生700円, 0837-62-0305,
山口県,絶景・景勝地,秋芳洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s05332/    ,巡る,    山口県美祢市秋芳町秋吉3506-2[地図],    【電車】JR新山口からバスで約40分、秋芳洞バス停から徒歩5分【車】小郡萩道路秋吉台ICから約5分,    3〜11月 / 8:30〜17:30(閉洞18:30)、12〜2月(閑散期) / 8:30〜16:30(閉洞17:30) ※黒谷入口からの入洞は16:30まで,    なし,有料。 入場料金 大人・高校生1300円、中学生1050円、小学生700円, 0837-62-0305,
九州,絶景・景勝地,足立公園,足立山麓に広がる自然豊かな森林公園,https://www.walkerplus.com/spot/ar1040s05699/    ,巡る,   〒802-0025 福岡県北九州市小倉北区寿山町７,    【電車】JR小倉駅から西鉄バスで森林公園入口下車、徒歩10分 【車】北九州高速道路足立出入口から約10分,    終日開放,    なし,入場無料。, 093-582-3471 小倉北区役所まちづくり整備課 管理係,
福岡県,絶景・景勝地,足立公園,足立山麓に広がる自然豊かな森林公園,https://www.walkerplus.com/spot/ar1040s05699/    ,巡る,   〒802-0025 福岡県北九州市小倉北区寿山町７,    【電車】JR小倉駅から西鉄バスで森林公園入口下車、徒歩10分 【車】北九州高速道路足立出入口から約10分,    終日開放,    なし,入場無料。, 093-582-3471 小倉北区役所まちづくり整備課 管理係,
九州,絶景・景勝地,竹田湧水群,阿蘇山系に育まれた伏流水が湧き出る名水の里,https://www.walkerplus.com/spot/ar1044s05483/    ,巡る,    大分県竹田市入田[地図],    【電車】JR豊後竹田駅から車で約15分 【車】東九州自動車道大分米良ICから約50分,    終日開放,    なし,入場無料。, 0974-63-2638,
大分県,絶景・景勝地,竹田湧水群,阿蘇山系に育まれた伏流水が湧き出る名水の里,https://www.walkerplus.com/spot/ar1044s05483/    ,巡る,    大分県竹田市入田[地図],    【電車】JR豊後竹田駅から車で約15分 【車】東九州自動車道大分米良ICから約50分,    終日開放,    なし,入場無料。, 0974-63-2638,
東北,絶景・景勝地,行合崎海岸,眼前に広がる北欧のような岬,https://www.walkerplus.com/spot/ar0202s13948/    ,巡る,    青森県西津軽郡深浦町大字広戸家野上[地図],    【電車】JR広戸駅から徒歩20分 【車】東北自動車道浪岡ICから約120分,    24時間,    なし,入場無料。, 0173-74-3320 一般社団法人 深浦町観光協会,
青森県,絶景・景勝地,行合崎海岸,眼前に広がる北欧のような岬,https://www.walkerplus.com/spot/ar0202s13948/    ,巡る,    青森県西津軽郡深浦町大字広戸家野上[地図],    【電車】JR広戸駅から徒歩20分 【車】東北自動車道浪岡ICから約120分,    24時間,    なし,入場無料。, 0173-74-3320 一般社団法人 深浦町観光協会,
東海,絶景・景勝地,阿寺の七滝,日本の滝百選に選ばれた7段の滝,https://www.walkerplus.com/spot/ar0623s05594/    ,巡る,    愛知県新城市下吉田字沢谷下[地図],    【電車】JR本長篠駅または三河大野駅からバスに乗り七滝口下車徒歩15分 【車】新東名高速道路新城ICから約20分,,    なし,入場無料。, 0536-29-0829 新城市観光協会,
愛知県,絶景・景勝地,阿寺の七滝,日本の滝百選に選ばれた7段の滝,https://www.walkerplus.com/spot/ar0623s05594/    ,巡る,    愛知県新城市下吉田字沢谷下[地図],    【電車】JR本長篠駅または三河大野駅からバスに乗り七滝口下車徒歩15分 【車】新東名高速道路新城ICから約20分,,    なし,入場無料。, 0536-29-0829 新城市観光協会,
関東,絶景・景勝地,筑波山,四季折々の花や風景が楽しめる名山,https://www.walkerplus.com/spot/ar0308s386478/    ,巡る,    茨城県つくば市筑波1[地図],    【電車】つくばエクスプレスつくば駅から直行筑波山シャトルバスにのり筑波山神社入口で下車 【車】常磐自動車道土浦北ICまたは北関東自動車道桜川筑西ICから約40分,,,入場無料。, 029-866-1616 筑波山観光案内所,850台  普通車 500円/1回    市営第1～4駐車場 ※市営第1～3はマイクロ～大型の駐車可。駐車場の予約不可
茨城県,絶景・景勝地,筑波山,四季折々の花や風景が楽しめる名山,https://www.walkerplus.com/spot/ar0308s386478/    ,巡る,    茨城県つくば市筑波1[地図],    【電車】つくばエクスプレスつくば駅から直行筑波山シャトルバスにのり筑波山神社入口で下車 【車】常磐自動車道土浦北ICまたは北関東自動車道桜川筑西ICから約40分,,,入場無料。, 029-866-1616 筑波山観光案内所,850台  普通車 500円/1回    市営第1～4駐車場 ※市営第1～3はマイクロ～大型の駐車可。駐車場の予約不可
東海,絶景・景勝地,さった峠,富士山や駿河湾を見渡せる絶景スポット,https://www.walkerplus.com/spot/ar0622s197173/    ,巡る,    静岡県静岡市清水区由比西倉澤[地図],    【電車】JR興津駅・由比駅から徒歩1時間、車で約15分【車】新東名高速道路清水いはらIC・東名高速道路清水IC・富士由比バイパス高浜ICから約20分,    終日開放,    なし,入場無料。, 054-221-1310 静岡市観光・MICE推進課,
静岡県,絶景・景勝地,さった峠,富士山や駿河湾を見渡せる絶景スポット,https://www.walkerplus.com/spot/ar0622s197173/    ,巡る,    静岡県静岡市清水区由比西倉澤[地図],    【電車】JR興津駅・由比駅から徒歩1時間、車で約15分【車】新東名高速道路清水いはらIC・東名高速道路清水IC・富士由比バイパス高浜ICから約20分,    終日開放,    なし,入場無料。, 054-221-1310 静岡市観光・MICE推進課,
東北,絶景・景勝地,背あぶり山,アウトドアスポットとしても人気のあるビュースポット,https://www.walkerplus.com/spot/ar0207s74661/    ,巡る,    福島県会津若松市湊町地内[地図],    【電車】JR会津若松駅から会津バス まちなか周遊バス東山温泉入口下車し、タクシーで約15分。JR会津若松駅からタクシーで約30分 【車】磐越自動車道会津若松ICから約40分,,    期間中なし,入場無料。, 0242-28-0062 背あぶり山レストハウス(現地事務所),
福島県,絶景・景勝地,背あぶり山,アウトドアスポットとしても人気のあるビュースポット,https://www.walkerplus.com/spot/ar0207s74661/    ,巡る,    福島県会津若松市湊町地内[地図],    【電車】JR会津若松駅から会津バス まちなか周遊バス東山温泉入口下車し、タクシーで約15分。JR会津若松駅からタクシーで約30分 【車】磐越自動車道会津若松ICから約40分,,    期間中なし,入場無料。, 0242-28-0062 背あぶり山レストハウス(現地事務所),
東北,絶景・景勝地,片曽根山,混雑する時間の目安,https://www.walkerplus.com/spot/ar0207s75909/    ,巡る,    福島県田村市船引町[地図],    【電車】 JR船引駅から山頂までタクシーで約15分 【車】磐越自動車道船引三春ICから山頂まで約20分,    入山自由,    なし,入場無料。, 0247-81-2136 田村市産業部観光交流課,
福島県,絶景・景勝地,片曽根山,混雑する時間の目安,https://www.walkerplus.com/spot/ar0207s75909/    ,巡る,    福島県田村市船引町[地図],    【電車】 JR船引駅から山頂までタクシーで約15分 【車】磐越自動車道船引三春ICから山頂まで約20分,    入山自由,    なし,入場無料。, 0247-81-2136 田村市産業部観光交流課,
九州,絶景・景勝地,宝満山,桜の名所としても名高い霊峰,https://www.walkerplus.com/spot/ar1040s05741/    ,巡る,    福岡県太宰府市内山[地図],    【電車】(竈門神社まで)西日本鉄道太宰府駅から徒歩40分 【車】(竈門神社まで)九州自動車道太宰府IC・福岡高速道路水城出入口から約20分。九州自動車道筑紫野ICから約25分,    終日開放,    なし,入場無料。, 092-922-4106 竈門神社,
福岡県,絶景・景勝地,宝満山,桜の名所としても名高い霊峰,https://www.walkerplus.com/spot/ar1040s05741/    ,巡る,    福岡県太宰府市内山[地図],    【電車】(竈門神社まで)西日本鉄道太宰府駅から徒歩40分 【車】(竈門神社まで)九州自動車道太宰府IC・福岡高速道路水城出入口から約20分。九州自動車道筑紫野ICから約25分,    終日開放,    なし,入場無料。, 092-922-4106 竈門神社,
甲信越,絶景・景勝地,フルーツライン(牛奥みはらしの丘),色とりどりのフルーツに囲まれる景観,https://www.walkerplus.com/spot/ar0419s197316/    ,巡る,    山梨県甲州市塩山牛奥5053[地図],    【電車】JR塩山駅・勝沼ぶどう郷駅から車で約10分 【車】中央自動車道勝沼ICから約10分,    終日,,入場無料。, 0553-32-2111 甲州市役所 観光商工課,
山梨県,絶景・景勝地,フルーツライン(牛奥みはらしの丘),色とりどりのフルーツに囲まれる景観,https://www.walkerplus.com/spot/ar0419s197316/    ,巡る,    山梨県甲州市塩山牛奥5053[地図],    【電車】JR塩山駅・勝沼ぶどう郷駅から車で約10分 【車】中央自動車道勝沼ICから約10分,    終日,,入場無料。, 0553-32-2111 甲州市役所 観光商工課,
甲信越,絶景・景勝地,富士見高原 創造の森 彫刻公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s79799/    ,巡る,    長野県諏訪郡富士見町境12067[地図],    【電車】JR小淵沢駅からタクシーで約15分 【車】中央自動車道小淵沢ICより約15分,    終日,    なし,入場無料。 天空の遊覧カート往復1人800円、展望リフト往復1人800円, 0266-66-2121 富士見高原リゾート営業部,1000台  無料    団体利用の場合は要予約
長野県,絶景・景勝地,富士見高原 創造の森 彫刻公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s79799/    ,巡る,    長野県諏訪郡富士見町境12067[地図],    【電車】JR小淵沢駅からタクシーで約15分 【車】中央自動車道小淵沢ICより約15分,    終日,    なし,入場無料。 天空の遊覧カート往復1人800円、展望リフト往復1人800円, 0266-66-2121 富士見高原リゾート営業部,1000台  無料    団体利用の場合は要予約
中国,絶景・景勝地,鳥取砂丘,混雑する時間の目安,https://www.walkerplus.com/spot/ar0831s208727/    ,巡る,    鳥取県鳥取市福部町湯山2164-971[地図],    【電車】JR鳥取駅から日ノ丸バスまたは日交バス砂丘線で約20分、砂丘会館前下車すぐ 【車】鳥取自動車道鳥取ICから約20分,    終日開放。山陰海岸国立公園鳥取砂丘ビジターセンターは9:00～17:00,    なし,入場無料。, 0857-22-0021 山陰海岸国立公園鳥取砂丘ビジターセンター,
鳥取県,絶景・景勝地,鳥取砂丘,混雑する時間の目安,https://www.walkerplus.com/spot/ar0831s208727/    ,巡る,    鳥取県鳥取市福部町湯山2164-971[地図],    【電車】JR鳥取駅から日ノ丸バスまたは日交バス砂丘線で約20分、砂丘会館前下車すぐ 【車】鳥取自動車道鳥取ICから約20分,    終日開放。山陰海岸国立公園鳥取砂丘ビジターセンターは9:00～17:00,    なし,入場無料。, 0857-22-0021 山陰海岸国立公園鳥取砂丘ビジターセンター,
東北,絶景・景勝地,加護坊山(加護坊四季彩館),混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s74438/    ,巡る,    宮城県大崎市田尻大沢字加護峯山178-1[地図],    【電車】JR田尻駅からタクシーで約15分 【車】東北自動車道古川ICから約40分,    加護坊山 入山自由。加護坊四季彩館4～9月10:00～18:00、10～3月10:00～17:00,    加護坊山はなし。四季彩館は4～11月は第1月曜、12～3月は月曜(祝日の場合は翌日)    天候により休業の場合あり,入場無料。, 0229-39-0404 加護坊四季彩館,要予約 加護坊四季彩館の夜間利用は要予約。加護坊山キャンプ場は利用する場合は申請書記入、加護坊四季彩館にて利用申込み
宮城県,絶景・景勝地,加護坊山(加護坊四季彩館),混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s74438/    ,巡る,    宮城県大崎市田尻大沢字加護峯山178-1[地図],    【電車】JR田尻駅からタクシーで約15分 【車】東北自動車道古川ICから約40分,    加護坊山 入山自由。加護坊四季彩館4～9月10:00～18:00、10～3月10:00～17:00,    加護坊山はなし。四季彩館は4～11月は第1月曜、12～3月は月曜(祝日の場合は翌日)    天候により休業の場合あり,入場無料。, 0229-39-0404 加護坊四季彩館,要予約 加護坊四季彩館の夜間利用は要予約。加護坊山キャンプ場は利用する場合は申請書記入、加護坊四季彩館にて利用申込み
甲信越,絶景・景勝地,陣馬形山,山頂から360度の絶景が広がる伊那谷随一の景勝地,https://www.walkerplus.com/spot/ar0420s78755/    ,巡る,    長野県上伊那郡中川村[地図],    【車】中央自動車道駒ヶ根ICから約40分,    入山自由,,入場無料。, 0265-88-3001,
長野県,絶景・景勝地,陣馬形山,山頂から360度の絶景が広がる伊那谷随一の景勝地,https://www.walkerplus.com/spot/ar0420s78755/    ,巡る,    長野県上伊那郡中川村[地図],    【車】中央自動車道駒ヶ根ICから約40分,    入山自由,,入場無料。, 0265-88-3001,
九州,絶景・景勝地,山吹水源,手つかずの自然の中に熊本名水百選の名水が湧く,https://www.walkerplus.com/spot/ar1043s05579/    ,巡る,    熊本県熊本県阿蘇郡産山村産山[地図],    【電車】JR宮地駅から車で約40分 【車】大分自動車道玖珠ICから約60分,    終日開放,    なし,入場無料。, 0967-25-2211,
熊本県,絶景・景勝地,山吹水源,手つかずの自然の中に熊本名水百選の名水が湧く,https://www.walkerplus.com/spot/ar1043s05579/    ,巡る,    熊本県熊本県阿蘇郡産山村産山[地図],    【電車】JR宮地駅から車で約40分 【車】大分自動車道玖珠ICから約60分,    終日開放,    なし,入場無料。, 0967-25-2211,
甲信越,絶景・景勝地,萱野高原,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s76865/    ,巡る,    長野県上伊那郡箕輪町大字三日町[地図],    【電車】JR伊那松島駅からタクシーで約20分 【車】中央自動車道伊北ICから約30分,    入山自由,    なし,入場無料。 信州かやの山荘利用料金は直接問合せ, 0265-79-3111 箕輪町役場,
長野県,絶景・景勝地,萱野高原,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s76865/    ,巡る,    長野県上伊那郡箕輪町大字三日町[地図],    【電車】JR伊那松島駅からタクシーで約20分 【車】中央自動車道伊北ICから約30分,    入山自由,    なし,入場無料。 信州かやの山荘利用料金は直接問合せ, 0265-79-3111 箕輪町役場,
関西,絶景・景勝地,大浜海水浴場【2021年営業中止】,市街地に隣接しリゾートホテルにも近い海水浴場,https://www.walkerplus.com/spot/ar0728s53103/    ,巡る,    兵庫県洲本市海岸通1[地図],    【車】神戸淡路鳴門自動車道洲本ICから国道28号を洲本方面へ約15分,    8:30～17:00,    なし,入場無料。, 0799-22-3321 洲本市役所商工観光課(平日8:30～17:15),
兵庫県,絶景・景勝地,大浜海水浴場【2021年営業中止】,市街地に隣接しリゾートホテルにも近い海水浴場,https://www.walkerplus.com/spot/ar0728s53103/    ,巡る,    兵庫県洲本市海岸通1[地図],    【車】神戸淡路鳴門自動車道洲本ICから国道28号を洲本方面へ約15分,    8:30～17:00,    なし,入場無料。, 0799-22-3321 洲本市役所商工観光課(平日8:30～17:15),
東海,絶景・景勝地,日本平山頂,日本観光地百選にも選ばれた大パノラマ,https://www.walkerplus.com/spot/ar0622s393836/    ,巡る,    静岡県静岡市清水区馬走～草薙～村松[地図],    【車】東名高速日本平久能山SICから約20分,    終日開放,,入場無料。, 054-251-5880 するが企画観光局,
静岡県,絶景・景勝地,日本平山頂,日本観光地百選にも選ばれた大パノラマ,https://www.walkerplus.com/spot/ar0622s393836/    ,巡る,    静岡県静岡市清水区馬走～草薙～村松[地図],    【車】東名高速日本平久能山SICから約20分,    終日開放,,入場無料。, 054-251-5880 するが企画観光局,
