area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
東京都,友達と,マロニエゲート銀座1,銀座へのゲートとして人気,https://www.walkerplus.com/spot/ar0313s03426/    ,買う,    東京都中央区銀座2-2-14[地図],    【電車】JR山手線・京浜東北線有楽町駅中央口から徒歩4分 【車】東京高速道路西銀座入口から約1分,    11:00～21:00(レストラン～23:00)    【変更中】ファッション・ハンズフロア11:00～20:00(日曜、祝日～19:00、連休の場合は最終日のみ～19:00)、レストランフロア11:00～20:00,    不定休,対応可。,,
銀座一丁目駅(東京都),友達と,マロニエゲート銀座1,銀座へのゲートとして人気,https://www.walkerplus.com/spot/ar0313s03426/    ,買う,    東京都中央区銀座2-2-14[地図],    【電車】JR山手線・京浜東北線有楽町駅中央口から徒歩4分 【車】東京高速道路西銀座入口から約1分,    11:00～21:00(レストラン～23:00)    【変更中】ファッション・ハンズフロア11:00～20:00(日曜、祝日～19:00、連休の場合は最終日のみ～19:00)、レストランフロア11:00～20:00,    不定休,対応可。,,
有楽町駅(東京都),友達と,マロニエゲート銀座1,銀座へのゲートとして人気,https://www.walkerplus.com/spot/ar0313s03426/    ,買う,    東京都中央区銀座2-2-14[地図],    【電車】JR山手線・京浜東北線有楽町駅中央口から徒歩4分 【車】東京高速道路西銀座入口から約1分,    11:00～21:00(レストラン～23:00)    【変更中】ファッション・ハンズフロア11:00～20:00(日曜、祝日～19:00、連休の場合は最終日のみ～19:00)、レストランフロア11:00～20:00,    不定休,対応可。,,
銀座駅(東京都),友達と,マロニエゲート銀座1,銀座へのゲートとして人気,https://www.walkerplus.com/spot/ar0313s03426/    ,買う,    東京都中央区銀座2-2-14[地図],    【電車】JR山手線・京浜東北線有楽町駅中央口から徒歩4分 【車】東京高速道路西銀座入口から約1分,    11:00～21:00(レストラン～23:00)    【変更中】ファッション・ハンズフロア11:00～20:00(日曜、祝日～19:00、連休の場合は最終日のみ～19:00)、レストランフロア11:00～20:00,    不定休,対応可。,,
日比谷駅(東京都),友達と,マロニエゲート銀座1,銀座へのゲートとして人気,https://www.walkerplus.com/spot/ar0313s03426/    ,買う,    東京都中央区銀座2-2-14[地図],    【電車】JR山手線・京浜東北線有楽町駅中央口から徒歩4分 【車】東京高速道路西銀座入口から約1分,    11:00～21:00(レストラン～23:00)    【変更中】ファッション・ハンズフロア11:00～20:00(日曜、祝日～19:00、連休の場合は最終日のみ～19:00)、レストランフロア11:00～20:00,    不定休,対応可。,,
関東,友達と,三井アウトレットパーク 横浜ベイサイド,海辺の心地よさと賑わいを感じられる滞在型アウトレットモール,https://www.walkerplus.com/spot/ar0314s382014/    ,買う,    神奈川県横浜市金沢区白帆5-2[地図],    【電車】シーサイドライン鳥浜駅から徒歩5分【車】首都高速湾岸線杉田出口から1.5km、横浜横須賀道路並木出口から1.5km,    物販・サービス10:00～20:00、飲食11:00～21:00、フードコート10:30～21:00    ※ラストオーダーは店舗により異なる。※時期によりが変更となる場合あり。 【変更中】レストラン11:00～20:00、フードコート10:30～20:00,    不定休,入場無料。, 045-775-4446 受付時間10:00～18:00,
神奈川県,友達と,三井アウトレットパーク 横浜ベイサイド,海辺の心地よさと賑わいを感じられる滞在型アウトレットモール,https://www.walkerplus.com/spot/ar0314s382014/    ,買う,    神奈川県横浜市金沢区白帆5-2[地図],    【電車】シーサイドライン鳥浜駅から徒歩5分【車】首都高速湾岸線杉田出口から1.5km、横浜横須賀道路並木出口から1.5km,    物販・サービス10:00～20:00、飲食11:00～21:00、フードコート10:30～21:00    ※ラストオーダーは店舗により異なる。※時期によりが変更となる場合あり。 【変更中】レストラン11:00～20:00、フードコート10:30～20:00,    不定休,入場無料。, 045-775-4446 受付時間10:00～18:00,
鳥浜駅(神奈川県),友達と,三井アウトレットパーク 横浜ベイサイド,海辺の心地よさと賑わいを感じられる滞在型アウトレットモール,https://www.walkerplus.com/spot/ar0314s382014/    ,買う,    神奈川県横浜市金沢区白帆5-2[地図],    【電車】シーサイドライン鳥浜駅から徒歩5分【車】首都高速湾岸線杉田出口から1.5km、横浜横須賀道路並木出口から1.5km,    物販・サービス10:00～20:00、飲食11:00～21:00、フードコート10:30～21:00    ※ラストオーダーは店舗により異なる。※時期によりが変更となる場合あり。 【変更中】レストラン11:00～20:00、フードコート10:30～20:00,    不定休,入場無料。, 045-775-4446 受付時間10:00～18:00,
並木北駅(神奈川県),友達と,三井アウトレットパーク 横浜ベイサイド,海辺の心地よさと賑わいを感じられる滞在型アウトレットモール,https://www.walkerplus.com/spot/ar0314s382014/    ,買う,    神奈川県横浜市金沢区白帆5-2[地図],    【電車】シーサイドライン鳥浜駅から徒歩5分【車】首都高速湾岸線杉田出口から1.5km、横浜横須賀道路並木出口から1.5km,    物販・サービス10:00～20:00、飲食11:00～21:00、フードコート10:30～21:00    ※ラストオーダーは店舗により異なる。※時期によりが変更となる場合あり。 【変更中】レストラン11:00～20:00、フードコート10:30～20:00,    不定休,入場無料。, 045-775-4446 受付時間10:00～18:00,
関東,友達と,大洗シーサイドステーション,大洗ならではの食や文化を発信するショッピングモール,https://www.walkerplus.com/spot/ar0308s365227/    ,買う,    茨城県東茨城郡大洗町港中央11-2[地図],    【電車】JR大洗駅から徒歩15分またはバスで約5分、大洗わくわく科学館・大洗シーサイドステーション前下車すぐ 【車】北関東自動車道水戸大洗ICから約10分、東関東自動車道潮来ICから約60分,    10:00～19:00。レンタル自転車10:00～16:30、manoMano10:00～19:00(LO18:00)、お魚天国平日11:00～19:00、土・日・祝10:30～19:00(LO18:30),    不定休,入場無料。, 029-264-9123 (10:00～19:00),
茨城県,友達と,大洗シーサイドステーション,大洗ならではの食や文化を発信するショッピングモール,https://www.walkerplus.com/spot/ar0308s365227/    ,買う,    茨城県東茨城郡大洗町港中央11-2[地図],    【電車】JR大洗駅から徒歩15分またはバスで約5分、大洗わくわく科学館・大洗シーサイドステーション前下車すぐ 【車】北関東自動車道水戸大洗ICから約10分、東関東自動車道潮来ICから約60分,    10:00～19:00。レンタル自転車10:00～16:30、manoMano10:00～19:00(LO18:00)、お魚天国平日11:00～19:00、土・日・祝10:30～19:00(LO18:30),    不定休,入場無料。, 029-264-9123 (10:00～19:00),
大洗駅(茨城県),友達と,大洗シーサイドステーション,大洗ならではの食や文化を発信するショッピングモール,https://www.walkerplus.com/spot/ar0308s365227/    ,買う,    茨城県東茨城郡大洗町港中央11-2[地図],    【電車】JR大洗駅から徒歩15分またはバスで約5分、大洗わくわく科学館・大洗シーサイドステーション前下車すぐ 【車】北関東自動車道水戸大洗ICから約10分、東関東自動車道潮来ICから約60分,    10:00～19:00。レンタル自転車10:00～16:30、manoMano10:00～19:00(LO18:00)、お魚天国平日11:00～19:00、土・日・祝10:30～19:00(LO18:30),    不定休,入場無料。, 029-264-9123 (10:00～19:00),
東海,友達と,イオンモール木曽川,東海地区最大級のショッピングモール,https://www.walkerplus.com/spot/ar0623s03510/    ,買う,    愛知県一宮市木曽川町黒田字南八ツケ池25-1[地図],    【電車】名古屋鉄道黒田駅から徒歩3分。JR木曽川駅から徒歩10分。名古屋鉄道木曽川駅から名鉄バスで約23分、イオンモール木曽川下車すぐ 【車】東海北陸自動車道一宮木曽川ICから約10分,    専門店街 10:00～21:00、3Fレストラン街 11:00～22:00    一部店舗により異なる,    なし,入場無料。, 0586-84-2800,
愛知県,友達と,イオンモール木曽川,東海地区最大級のショッピングモール,https://www.walkerplus.com/spot/ar0623s03510/    ,買う,    愛知県一宮市木曽川町黒田字南八ツケ池25-1[地図],    【電車】名古屋鉄道黒田駅から徒歩3分。JR木曽川駅から徒歩10分。名古屋鉄道木曽川駅から名鉄バスで約23分、イオンモール木曽川下車すぐ 【車】東海北陸自動車道一宮木曽川ICから約10分,    専門店街 10:00～21:00、3Fレストラン街 11:00～22:00    一部店舗により異なる,    なし,入場無料。, 0586-84-2800,
黒田駅(愛知県),友達と,イオンモール木曽川,東海地区最大級のショッピングモール,https://www.walkerplus.com/spot/ar0623s03510/    ,買う,    愛知県一宮市木曽川町黒田字南八ツケ池25-1[地図],    【電車】名古屋鉄道黒田駅から徒歩3分。JR木曽川駅から徒歩10分。名古屋鉄道木曽川駅から名鉄バスで約23分、イオンモール木曽川下車すぐ 【車】東海北陸自動車道一宮木曽川ICから約10分,    専門店街 10:00～21:00、3Fレストラン街 11:00～22:00    一部店舗により異なる,    なし,入場無料。, 0586-84-2800,
木曽川駅(愛知県),友達と,イオンモール木曽川,東海地区最大級のショッピングモール,https://www.walkerplus.com/spot/ar0623s03510/    ,買う,    愛知県一宮市木曽川町黒田字南八ツケ池25-1[地図],    【電車】名古屋鉄道黒田駅から徒歩3分。JR木曽川駅から徒歩10分。名古屋鉄道木曽川駅から名鉄バスで約23分、イオンモール木曽川下車すぐ 【車】東海北陸自動車道一宮木曽川ICから約10分,    専門店街 10:00～21:00、3Fレストラン街 11:00～22:00    一部店舗により異なる,    なし,入場無料。, 0586-84-2800,
新木曽川駅(愛知県),友達と,イオンモール木曽川,東海地区最大級のショッピングモール,https://www.walkerplus.com/spot/ar0623s03510/    ,買う,    愛知県一宮市木曽川町黒田字南八ツケ池25-1[地図],    【電車】名古屋鉄道黒田駅から徒歩3分。JR木曽川駅から徒歩10分。名古屋鉄道木曽川駅から名鉄バスで約23分、イオンモール木曽川下車すぐ 【車】東海北陸自動車道一宮木曽川ICから約10分,    専門店街 10:00～21:00、3Fレストラン街 11:00～22:00    一部店舗により異なる,    なし,入場無料。, 0586-84-2800,
関東,友達と,ニューポートひたちなか ファッションクルーズ,約110の専門店が詰まったファミリー向け滞在型ショッピングモール,https://www.walkerplus.com/spot/ar0308s23060/    ,買う,    茨城県ひたちなか市新光町35[地図],    【電車】JR勝田駅から車で約20分または東口バスターミナルから勝田南コース行きバスで約40分、ジョイフル本田・ファッションクルーズ下車すぐ 【車】常陸那珂有料道路ひたち海浜公園ICから約3分。常磐自動車道那珂ICから約30分,    1・2F(物販エリア)10:00～20:00、2F(飲食エリア)10:00～21:00    一部店舗によって異なる,    なし,入場無料。, 029-264-2430,
茨城県,友達と,ニューポートひたちなか ファッションクルーズ,約110の専門店が詰まったファミリー向け滞在型ショッピングモール,https://www.walkerplus.com/spot/ar0308s23060/    ,買う,    茨城県ひたちなか市新光町35[地図],    【電車】JR勝田駅から車で約20分または東口バスターミナルから勝田南コース行きバスで約40分、ジョイフル本田・ファッションクルーズ下車すぐ 【車】常陸那珂有料道路ひたち海浜公園ICから約3分。常磐自動車道那珂ICから約30分,    1・2F(物販エリア)10:00～20:00、2F(飲食エリア)10:00～21:00    一部店舗によって異なる,    なし,入場無料。, 029-264-2430,
関東,友達と,イオンモール座間,イオンシネマ座間も併設したエンタテイメントモール,https://www.walkerplus.com/spot/ar0314s379739/    ,買う,    神奈川県座間市広野台2-10-4[地図],    【電車】小田急線南林間駅からバスでイオンモール座間停留所下車すぐ、または小松原入口停留所下車、徒歩3分 【車】東名高速横浜町田ICから約15分,    専門店10:00～21:00、WONDER DINING 11:00～22:00(ラストオーダー21:30)、Food Forest 10:00～21:00(ラストオーダー20:30)、イオンスタイル座間 9:00～22:00    専門店のは店舗により一部異なる。イオンスタイル座間1F食品売場は 8:00～23:00 ※一部変更中。詳細は公式サイト等をご確認ください,    年中無休,対応可。, 046-252-3344 イオンモール座間(専門店街),
神奈川県,友達と,イオンモール座間,イオンシネマ座間も併設したエンタテイメントモール,https://www.walkerplus.com/spot/ar0314s379739/    ,買う,    神奈川県座間市広野台2-10-4[地図],    【電車】小田急線南林間駅からバスでイオンモール座間停留所下車すぐ、または小松原入口停留所下車、徒歩3分 【車】東名高速横浜町田ICから約15分,    専門店10:00～21:00、WONDER DINING 11:00～22:00(ラストオーダー21:30)、Food Forest 10:00～21:00(ラストオーダー20:30)、イオンスタイル座間 9:00～22:00    専門店のは店舗により一部異なる。イオンスタイル座間1F食品売場は 8:00～23:00 ※一部変更中。詳細は公式サイト等をご確認ください,    年中無休,対応可。, 046-252-3344 イオンモール座間(専門店街),
東海,友達と,イオンモール大高,JR南大高駅直結の大型ショッピングセンター,https://www.walkerplus.com/spot/ar0623s380544/    ,買う,    愛知県名古屋市緑区南大高2-450[地図],    【電車】JR南大高駅直結 【車】名古屋環状2号線有松ICから約15分または名古屋南ICから約5分,    イオンモール大高専門店街 10:00～22:00。イオンシネマ大高 9:00～24:30。イオン大高店 1F食品売り場 8:00～23:00、1F食品売り場以外 9:00～23:00、2・3F 9:00～22:00    イオンモール大高専門店街：キャッシュコーナー・一部店舗ではが異なる、レストラン街・オオダカキッチン(フードコート)の開店時間・オーダーストップ時間は店舗により異なる ※一部変更中。詳細は公式サイト等をご確認ください,    年中無休,対応可。, 052-626-2811,
愛知県,友達と,イオンモール大高,JR南大高駅直結の大型ショッピングセンター,https://www.walkerplus.com/spot/ar0623s380544/    ,買う,    愛知県名古屋市緑区南大高2-450[地図],    【電車】JR南大高駅直結 【車】名古屋環状2号線有松ICから約15分または名古屋南ICから約5分,    イオンモール大高専門店街 10:00～22:00。イオンシネマ大高 9:00～24:30。イオン大高店 1F食品売り場 8:00～23:00、1F食品売り場以外 9:00～23:00、2・3F 9:00～22:00    イオンモール大高専門店街：キャッシュコーナー・一部店舗ではが異なる、レストラン街・オオダカキッチン(フードコート)の開店時間・オーダーストップ時間は店舗により異なる ※一部変更中。詳細は公式サイト等をご確認ください,    年中無休,対応可。, 052-626-2811,
南大高駅(愛知県),友達と,イオンモール大高,JR南大高駅直結の大型ショッピングセンター,https://www.walkerplus.com/spot/ar0623s380544/    ,買う,    愛知県名古屋市緑区南大高2-450[地図],    【電車】JR南大高駅直結 【車】名古屋環状2号線有松ICから約15分または名古屋南ICから約5分,    イオンモール大高専門店街 10:00～22:00。イオンシネマ大高 9:00～24:30。イオン大高店 1F食品売り場 8:00～23:00、1F食品売り場以外 9:00～23:00、2・3F 9:00～22:00    イオンモール大高専門店街：キャッシュコーナー・一部店舗ではが異なる、レストラン街・オオダカキッチン(フードコート)の開店時間・オーダーストップ時間は店舗により異なる ※一部変更中。詳細は公式サイト等をご確認ください,    年中無休,対応可。, 052-626-2811,
関東,友達と,イオンモールつくば,約200の専門店が集結した大型ショッピングモール,https://www.walkerplus.com/spot/ar0308s46229/    ,買う,    茨城県つくば市稲岡66-1[地図],    【電車】JR常磐線ひたち野うしく駅、つくばエクスプレスつくば駅からバスでイオンモールつくば下車すぐ【車】首都圏中央連絡自動車道つくば牛久ICから約3分,    専門店街10:00～21:00、レストラン街11:00～22:00(LO:21:30)    一部異なる店舗あり ※一部短縮中。詳細は公式サイト等をご確認ください,    なし    天災、保守、メンテナンス等により、臨時休業する場合あり,入場無料。, 029-836-8600 専門店街(受付時間10:00～21:00),
茨城県,友達と,イオンモールつくば,約200の専門店が集結した大型ショッピングモール,https://www.walkerplus.com/spot/ar0308s46229/    ,買う,    茨城県つくば市稲岡66-1[地図],    【電車】JR常磐線ひたち野うしく駅、つくばエクスプレスつくば駅からバスでイオンモールつくば下車すぐ【車】首都圏中央連絡自動車道つくば牛久ICから約3分,    専門店街10:00～21:00、レストラン街11:00～22:00(LO:21:30)    一部異なる店舗あり ※一部短縮中。詳細は公式サイト等をご確認ください,    なし    天災、保守、メンテナンス等により、臨時休業する場合あり,入場無料。, 029-836-8600 専門店街(受付時間10:00～21:00),
関東,友達と,イオンモール与野,2つのイベントスペースで多彩な企画を開催,https://www.walkerplus.com/spot/ar0311s23067/    ,買う,    埼玉県さいたま市中央区本町西5-2-9[地図],    【電車】JR北与野駅から国際興業バスで約7分、イオンモール与野下車すぐ 【車】首都高速道路埼玉大宮線与野ICからすぐ,    イオンモール専門店街9:00～22:00、レストラン街11:00～22:00    一部店舗は異なる ※一部変更中。詳細は公式サイト等をご確認ください,    なし,入場無料。, 048-856-7100,
埼玉県,友達と,イオンモール与野,2つのイベントスペースで多彩な企画を開催,https://www.walkerplus.com/spot/ar0311s23067/    ,買う,    埼玉県さいたま市中央区本町西5-2-9[地図],    【電車】JR北与野駅から国際興業バスで約7分、イオンモール与野下車すぐ 【車】首都高速道路埼玉大宮線与野ICからすぐ,    イオンモール専門店街9:00～22:00、レストラン街11:00～22:00    一部店舗は異なる ※一部変更中。詳細は公式サイト等をご確認ください,    なし,入場無料。, 048-856-7100,
関西,友達と,ニトリモール枚方,家具や日用品、飲食店など約50店舗が集まったショッピングセンター,https://www.walkerplus.com/spot/ar0727s162319/    ,買う,    大阪府枚方市北山1-2-1[地図],    【電車】京阪電気鉄道樟葉駅から京阪バス国道田近下車 【車】第二京阪道路枚方東ICから約15分,    専門店、フードコート10:00～21:00、ホームセンター(コーナン)9:00～21:00、食品スーパーマーケット9:30～21:00、レストランエリア11:00～22:00    【変更中】飲食テナント20:00まで,    なし,入場無料。, 072-866-1251 管理事務所,
大阪府,友達と,ニトリモール枚方,家具や日用品、飲食店など約50店舗が集まったショッピングセンター,https://www.walkerplus.com/spot/ar0727s162319/    ,買う,    大阪府枚方市北山1-2-1[地図],    【電車】京阪電気鉄道樟葉駅から京阪バス国道田近下車 【車】第二京阪道路枚方東ICから約15分,    専門店、フードコート10:00～21:00、ホームセンター(コーナン)9:00～21:00、食品スーパーマーケット9:30～21:00、レストランエリア11:00～22:00    【変更中】飲食テナント20:00まで,    なし,入場無料。, 072-866-1251 管理事務所,
東海,友達と,ラグーナフェスティバルマーケット,多彩なショップとローカルからグローバルまで幅広い食をそろえたマーケット,https://www.walkerplus.com/spot/ar0623s365224/    ,買う,    愛知県蒲郡市海陽町2-2[地図],    【電車】JR三河大塚駅から徒歩20分またはバスで約10分、ラグナシア下車徒歩3分 【車】東名高速道路音羽蒲郡ICから約20分または豊川ICから約35分,    ファッション＆グッズ10:00～20:00、シーサイド レストラン 11:00～21:30(LO21:00、ビュッフェメニューは20:30)、その他ショップにより異なる    ※季節・曜日などにより変更あり ※一部変更中。詳細は公式サイト等をご確認ください,    なし    休業日が出た場合は公式サイトで告知,入場無料。 クレジットカードは下記の他UFJ、TS3使用可能※一部催事店舗は利用不可の場合あり, 0570-097-117 インフォメーションセンター,
愛知県,友達と,ラグーナフェスティバルマーケット,多彩なショップとローカルからグローバルまで幅広い食をそろえたマーケット,https://www.walkerplus.com/spot/ar0623s365224/    ,買う,    愛知県蒲郡市海陽町2-2[地図],    【電車】JR三河大塚駅から徒歩20分またはバスで約10分、ラグナシア下車徒歩3分 【車】東名高速道路音羽蒲郡ICから約20分または豊川ICから約35分,    ファッション＆グッズ10:00～20:00、シーサイド レストラン 11:00～21:30(LO21:00、ビュッフェメニューは20:30)、その他ショップにより異なる    ※季節・曜日などにより変更あり ※一部変更中。詳細は公式サイト等をご確認ください,    なし    休業日が出た場合は公式サイトで告知,入場無料。 クレジットカードは下記の他UFJ、TS3使用可能※一部催事店舗は利用不可の場合あり, 0570-097-117 インフォメーションセンター,
関東,友達と,ステラモール,子連れに優しいショッピングモール,https://www.walkerplus.com/spot/ar0311s375949/    ,買う,    埼玉県さいたま市北区宮原町1-854-1[地図],    【電車】JR土呂駅から無料シャトルバスで約5分、または埼玉新都市交通ニューシャトル加茂宮駅から徒歩7分 【車】JR大宮駅より約10分またはJR上尾駅より約20分,    ショッピングエリア10:00～21:00、レストランエリア11:00～22:00    ※一部店舗は異なる 【変更中】物販店舗10:00～20:00、飲食(レストラン街)11:00～20:00,    不定休    台風などの気象条件により、急遽閉館となる場合あり。,対応可。, 048-660-5200 10:00～21:00,
埼玉県,友達と,ステラモール,子連れに優しいショッピングモール,https://www.walkerplus.com/spot/ar0311s375949/    ,買う,    埼玉県さいたま市北区宮原町1-854-1[地図],    【電車】JR土呂駅から無料シャトルバスで約5分、または埼玉新都市交通ニューシャトル加茂宮駅から徒歩7分 【車】JR大宮駅より約10分またはJR上尾駅より約20分,    ショッピングエリア10:00～21:00、レストランエリア11:00～22:00    ※一部店舗は異なる 【変更中】物販店舗10:00～20:00、飲食(レストラン街)11:00～20:00,    不定休    台風などの気象条件により、急遽閉館となる場合あり。,対応可。, 048-660-5200 10:00～21:00,
加茂宮駅(埼玉県),友達と,ステラモール,子連れに優しいショッピングモール,https://www.walkerplus.com/spot/ar0311s375949/    ,買う,    埼玉県さいたま市北区宮原町1-854-1[地図],    【電車】JR土呂駅から無料シャトルバスで約5分、または埼玉新都市交通ニューシャトル加茂宮駅から徒歩7分 【車】JR大宮駅より約10分またはJR上尾駅より約20分,    ショッピングエリア10:00～21:00、レストランエリア11:00～22:00    ※一部店舗は異なる 【変更中】物販店舗10:00～20:00、飲食(レストラン街)11:00～20:00,    不定休    台風などの気象条件により、急遽閉館となる場合あり。,対応可。, 048-660-5200 10:00～21:00,
土呂駅(埼玉県),友達と,ステラモール,子連れに優しいショッピングモール,https://www.walkerplus.com/spot/ar0311s375949/    ,買う,    埼玉県さいたま市北区宮原町1-854-1[地図],    【電車】JR土呂駅から無料シャトルバスで約5分、または埼玉新都市交通ニューシャトル加茂宮駅から徒歩7分 【車】JR大宮駅より約10分またはJR上尾駅より約20分,    ショッピングエリア10:00～21:00、レストランエリア11:00～22:00    ※一部店舗は異なる 【変更中】物販店舗10:00～20:00、飲食(レストラン街)11:00～20:00,    不定休    台風などの気象条件により、急遽閉館となる場合あり。,対応可。, 048-660-5200 10:00～21:00,
関東,友達と,ペリエ千葉,千葉駅発の新しいライフスタイルで日常を豊かに,https://www.walkerplus.com/spot/ar0312s376306/    ,買う,    千葉県千葉市中央区新千葉1-1-1[地図],    【電車】JR千葉駅直結、京成・モノレール千葉駅から徒歩1分 【車】京葉道路穴川ICから約15分,    【本館1～6F、ペリチカ、ストリート1、ストリート2】月10:30～21:00、火～土10:00～21:00、日・祝10:00～20:30【ペリーズキッチン】10:00～22:00ほか    店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,,入場無料。, 043-227-3005 月10:30～21:00、火～土10:00～21:00、日祝10:00～20:30,
千葉県,友達と,ペリエ千葉,千葉駅発の新しいライフスタイルで日常を豊かに,https://www.walkerplus.com/spot/ar0312s376306/    ,買う,    千葉県千葉市中央区新千葉1-1-1[地図],    【電車】JR千葉駅直結、京成・モノレール千葉駅から徒歩1分 【車】京葉道路穴川ICから約15分,    【本館1～6F、ペリチカ、ストリート1、ストリート2】月10:30～21:00、火～土10:00～21:00、日・祝10:00～20:30【ペリーズキッチン】10:00～22:00ほか    店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,,入場無料。, 043-227-3005 月10:30～21:00、火～土10:00～21:00、日祝10:00～20:30,
千葉駅(千葉県),友達と,ペリエ千葉,千葉駅発の新しいライフスタイルで日常を豊かに,https://www.walkerplus.com/spot/ar0312s376306/    ,買う,    千葉県千葉市中央区新千葉1-1-1[地図],    【電車】JR千葉駅直結、京成・モノレール千葉駅から徒歩1分 【車】京葉道路穴川ICから約15分,    【本館1～6F、ペリチカ、ストリート1、ストリート2】月10:30～21:00、火～土10:00～21:00、日・祝10:00～20:30【ペリーズキッチン】10:00～22:00ほか    店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,,入場無料。, 043-227-3005 月10:30～21:00、火～土10:00～21:00、日祝10:00～20:30,
京成千葉駅(千葉県),友達と,ペリエ千葉,千葉駅発の新しいライフスタイルで日常を豊かに,https://www.walkerplus.com/spot/ar0312s376306/    ,買う,    千葉県千葉市中央区新千葉1-1-1[地図],    【電車】JR千葉駅直結、京成・モノレール千葉駅から徒歩1分 【車】京葉道路穴川ICから約15分,    【本館1～6F、ペリチカ、ストリート1、ストリート2】月10:30～21:00、火～土10:00～21:00、日・祝10:00～20:30【ペリーズキッチン】10:00～22:00ほか    店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,,入場無料。, 043-227-3005 月10:30～21:00、火～土10:00～21:00、日祝10:00～20:30,
栄町駅(千葉県),友達と,ペリエ千葉,千葉駅発の新しいライフスタイルで日常を豊かに,https://www.walkerplus.com/spot/ar0312s376306/    ,買う,    千葉県千葉市中央区新千葉1-1-1[地図],    【電車】JR千葉駅直結、京成・モノレール千葉駅から徒歩1分 【車】京葉道路穴川ICから約15分,    【本館1～6F、ペリチカ、ストリート1、ストリート2】月10:30～21:00、火～土10:00～21:00、日・祝10:00～20:30【ペリーズキッチン】10:00～22:00ほか    店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,,入場無料。, 043-227-3005 月10:30～21:00、火～土10:00～21:00、日祝10:00～20:30,
新千葉駅(千葉県),友達と,ペリエ千葉,千葉駅発の新しいライフスタイルで日常を豊かに,https://www.walkerplus.com/spot/ar0312s376306/    ,買う,    千葉県千葉市中央区新千葉1-1-1[地図],    【電車】JR千葉駅直結、京成・モノレール千葉駅から徒歩1分 【車】京葉道路穴川ICから約15分,    【本館1～6F、ペリチカ、ストリート1、ストリート2】月10:30～21:00、火～土10:00～21:00、日・祝10:00～20:30【ペリーズキッチン】10:00～22:00ほか    店舗により異なる ※変更中。詳細は公式サイト等をご確認ください,,入場無料。, 043-227-3005 月10:30～21:00、火～土10:00～21:00、日祝10:00～20:30,
関東,友達と,イオンモール成田,国内外から多くの観光客も訪れる大型ショッピングモール,https://www.walkerplus.com/spot/ar0312s377289/    ,買う,    千葉県成田市ウイング土屋24[地図],    【電車】JR成田駅・京成成田駅からイオンモール成田行きバスで約10分 【車】東関東自動車道成田ICから約7分,    イオンモール専門店街10:00～21:00、レストラン街11:00～22:00、フードフォレスト10:00～22:00、イオンスタイル成田1階食品売場8:00～23:00/1・2階直営売場9:00～22:00、ケーヨーD2 9:30～20:00    レストラン街のラストオーダーは21:30(店舗により一部異なる)、フードフォレストのラストオーダーは店舗により異なる 【変更中】専門店街10:00～20:00、レストラン街11:00～20:00　※一部店舗は異なる,    年中無休,入場無料。, 0476-23-8282,
千葉県,友達と,イオンモール成田,国内外から多くの観光客も訪れる大型ショッピングモール,https://www.walkerplus.com/spot/ar0312s377289/    ,買う,    千葉県成田市ウイング土屋24[地図],    【電車】JR成田駅・京成成田駅からイオンモール成田行きバスで約10分 【車】東関東自動車道成田ICから約7分,    イオンモール専門店街10:00～21:00、レストラン街11:00～22:00、フードフォレスト10:00～22:00、イオンスタイル成田1階食品売場8:00～23:00/1・2階直営売場9:00～22:00、ケーヨーD2 9:30～20:00    レストラン街のラストオーダーは21:30(店舗により一部異なる)、フードフォレストのラストオーダーは店舗により異なる 【変更中】専門店街10:00～20:00、レストラン街11:00～20:00　※一部店舗は異なる,    年中無休,入場無料。, 0476-23-8282,
関東,友達と,ウニクス浦和美園,“ちょっぴり上質なライフスタイル”の提案をする商業施設,https://www.walkerplus.com/spot/ar0311s219110/    ,買う,    埼玉県さいたま市岩槻区美園東2-17-13[地図],    【電車】埼玉高速鉄道浦和美園駅からバスで釣上北下車、徒歩3分【車】東北自動車道浦和ICから約7分,    各営業テナントにより異なる    ※一部変更中。詳細は公式サイト等をご確認ください,,入場無料。, 048-747-5294,
埼玉県,友達と,ウニクス浦和美園,“ちょっぴり上質なライフスタイル”の提案をする商業施設,https://www.walkerplus.com/spot/ar0311s219110/    ,買う,    埼玉県さいたま市岩槻区美園東2-17-13[地図],    【電車】埼玉高速鉄道浦和美園駅からバスで釣上北下車、徒歩3分【車】東北自動車道浦和ICから約7分,    各営業テナントにより異なる    ※一部変更中。詳細は公式サイト等をご確認ください,,入場無料。, 048-747-5294,
関東,友達と,ボーノ相模大野,多彩な店舗がそろう大型複合施設,https://www.walkerplus.com/spot/ar0314s46225/    ,買う,    神奈川県相模原市南区相模大野3[地図],    【電車】小田急電鉄相模大野駅北口から徒歩3分 【車】東名高速横浜町田ICから約5km,    ショップ 10:00～21:00    一部の異なる店舗あり ※変更中。詳細は公式サイト等をご確認ください,,入場無料。 利用できるクレジットカードは各店舗に確認, 042-748-8899 サウスモール、ノースモールは各店舗へ問い合わせ,
